Num_Quest	Post	Age	Gender	Years_Service	Years_Operations	Command_Area	Homicide	Homicide_Robbery	Vehicle_Robbery	Home_Robbery	Street_Robbery	Cargo_Theft	Bank_Robbery	Comertial_Establish_Robbery	Theft	Kidnapping	Drug_Seizure	Arm_Seizure	Threat	Narcotic_Use	Drug_Trafficking	Disruption_of_Silence	Traffic_Accident	Illegal_Weapon	Domestic_Violence	Bank_Alarm	Strategy
8.0	2.0	40.0	1.0	14.0	10.0	1.0	2.0	2.0	2.0	2.0	4.0	2.0	4.0	4.0	4.0	1.0	2.0	2.0	2.0	3.0	2.0	3.0	3.0	2.0	3.0	4.0	5.0
8.0	2.0	40.0	1.0	14.0	10.0	1.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	2.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	3.0	3.0	4.0	6.0
8.0	2.0	40.0	1.0	14.0	10.0	1.0	2.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	2.0	3.0	3.0	3.0	3.0	3.0	4.0	4.0	3.0	3.0	4.0	7.0
8.0	2.0	40.0	1.0	14.0	10.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	8.0
8.0	2.0	40.0	1.0	14.0	10.0	1.0	2.0	2.0	5.0	4.0	4.0	5.0	5.0	4.0	4.0	2.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	9.0
8.0	2.0	40.0	1.0	14.0	10.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	4.0	2.0	4.0	4.0	3.0	1.0	4.0	2.0	1.0	10.0
8.0	2.0	40.0	1.0	14.0	10.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	4.0	2.0	4.0	4.0	3.0	1.0	4.0	2.0	1.0	11.0
8.0	2.0	40.0	1.0	14.0	10.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	4.0	2.0	4.0	4.0	3.0	1.0	4.0	2.0	1.0	12.0
8.0	2.0	40.0	1.0	14.0	10.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	4.0	2.0	4.0	4.0	3.0	1.0	4.0	2.0	1.0	13.0
8.0	2.0	40.0	1.0	14.0	10.0	1.0	2.0	2.0	4.0	2.0	3.0	3.0	3.0	3.0	2.0	1.0	3.0	4.0	2.0	2.0	2.0	2.0	4.0	3.0	2.0	1.0	14.0
8.0	2.0	40.0	1.0	14.0	10.0	1.0	5.0	5.0	4.0	4.0	4.0	5.0	5.0	4.0	4.0	5.0	5.0	5.0	3.0	4.0	5.0	5.0	3.0	5.0	3.0	5.0	15.0
8.0	2.0	40.0	1.0	14.0	10.0	1.0	5.0	5.0	4.0	4.0	4.0	5.0	5.0	4.0	4.0	5.0	5.0	5.0	3.0	4.0	5.0	5.0	3.0	5.0	3.0	5.0	16.0
8.0	2.0	40.0	1.0	14.0	10.0	1.0	3.0	3.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	4.0	4.0	2.0	4.0	3.0	3.0	17.0
9.0	3.0	35.0	1.0	17.0	10.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0
9.0	3.0	35.0	1.0	17.0	10.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0
9.0	3.0	35.0	1.0	17.0	10.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	3.0
9.0	3.0	35.0	1.0	17.0	10.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	2.0	4.0
9.0	3.0	35.0	1.0	17.0	10.0	1.0	1.0	3.0	1.0	3.0	3.0	4.0	1.0	4.0	4.0	1.0	2.0	1.0	1.0	3.0	3.0	1.0	1.0	2.0	1.0	3.0	5.0
9.0	3.0	35.0	1.0	17.0	10.0	1.0	1.0	3.0	3.0	3.0	3.0	2.0	4.0	2.0	2.0	1.0	2.0	1.0	1.0	2.0	3.0	1.0	1.0	1.0	1.0	3.0	6.0
9.0	3.0	35.0	1.0	17.0	10.0	1.0	1.0	3.0	4.0	3.0	3.0	4.0	3.0	4.0	4.0	1.0	2.0	1.0	1.0	3.0	3.0	1.0	1.0	2.0	1.0	3.0	7.0
9.0	3.0	35.0	1.0	17.0	10.0	1.0	1.0	3.0	1.0	3.0	3.0	3.0	1.0	2.0	3.0	1.0	2.0	1.0	1.0	3.0	2.0	1.0	1.0	2.0	1.0	3.0	8.0
9.0	3.0	35.0	1.0	17.0	10.0	1.0	1.0	3.0	4.0	3.0	3.0	3.0	3.0	4.0	4.0	1.0	1.0	1.0	1.0	2.0	2.0	3.0	2.0	2.0	1.0	2.0	9.0
9.0	3.0	35.0	1.0	17.0	10.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	4.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0	10.0
9.0	3.0	35.0	1.0	17.0	10.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	4.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0	11.0
9.0	3.0	35.0	1.0	17.0	10.0	1.0	3.0	3.0	4.0	1.0	1.0	4.0	2.0	1.0	1.0	1.0	1.0	5.0	1.0	1.0	2.0	1.0	1.0	4.0	1.0	1.0	12.0
9.0	3.0	35.0	1.0	17.0	10.0	1.0	1.0	2.0	3.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	13.0
9.0	3.0	35.0	1.0	17.0	10.0	1.0	1.0	2.0	3.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	5.0	2.0	1.0	1.0	14.0
9.0	3.0	35.0	1.0	17.0	10.0	1.0	4.0	3.0	4.0	3.0	3.0	3.0	5.0	5.0	5.0	4.0	4.0	4.0	1.0	1.0	5.0	1.0	1.0	4.0	1.0	3.0	15.0
9.0	3.0	35.0	1.0	17.0	10.0	1.0	3.0	4.0	4.0	3.0	3.0	4.0	4.0	5.0	5.0	4.0	5.0	5.0	1.0	4.0	5.0	2.0	1.0	4.0	1.0	4.0	16.0
9.0	3.0	35.0	1.0	17.0	10.0	1.0	2.0	2.0	4.0	1.0	1.0	5.0	5.0	3.0	3.0	2.0	3.0	2.0	1.0	1.0	3.0	3.0	5.0	1.0	4.0	1.0	17.0
10.0	3.0	34.0	1.0	16.0	10.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	4.0	4.0	4.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	1.0	2.0	2.0	2.0	1.0
10.0	3.0	34.0	1.0	16.0	10.0	1.0	3.0	3.0	4.0	3.0	4.0	3.0	3.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	1.0	3.0	3.0	3.0	2.0
10.0	3.0	34.0	1.0	16.0	10.0	1.0	3.0	3.0	4.0	3.0	4.0	3.0	3.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	1.0	3.0	3.0	3.0	3.0
10.0	3.0	34.0	1.0	16.0	10.0	1.0	1.0	1.0	1.0	1.0	4.0	1.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	4.0
10.0	3.0	34.0	1.0	16.0	10.0	1.0	2.0	2.0	2.0	3.0	5.0	2.0	5.0	5.0	5.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	5.0
10.0	3.0	34.0	1.0	16.0	10.0	1.0	4.0	4.0	5.0	4.0	5.0	4.0	4.0	5.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	1.0	4.0	4.0	4.0	6.0
10.0	3.0	34.0	1.0	16.0	10.0	1.0	4.0	4.0	5.0	4.0	5.0	4.0	4.0	5.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	1.0	4.0	4.0	4.0	7.0
10.0	3.0	34.0	1.0	16.0	10.0	1.0	2.0	2.0	2.0	2.0	5.0	2.0	5.0	5.0	5.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	1.0	4.0	4.0	4.0	8.0
10.0	3.0	34.0	1.0	16.0	10.0	1.0	2.0	2.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	2.0	2.0	3.0	3.0	3.0	3.0	1.0	3.0	3.0	3.0	9.0
10.0	3.0	34.0	1.0	16.0	10.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	4.0	4.0	2.0	4.0	4.0	2.0	1.0	4.0	3.0	2.0	10.0
10.0	3.0	34.0	1.0	16.0	10.0	1.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	2.0	4.0	4.0	2.0	4.0	4.0	2.0	1.0	4.0	3.0	2.0	11.0
10.0	3.0	34.0	1.0	16.0	10.0	1.0	1.0	1.0	3.0	1.0	2.0	3.0	2.0	2.0	2.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	1.0	3.0	3.0	3.0	12.0
10.0	3.0	34.0	1.0	16.0	10.0	1.0	1.0	1.0	3.0	1.0	2.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	3.0	3.0	3.0	1.0	3.0	3.0	3.0	13.0
10.0	3.0	34.0	1.0	16.0	10.0	1.0	1.0	1.0	2.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	14.0
10.0	3.0	34.0	1.0	16.0	10.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	15.0
10.0	3.0	34.0	1.0	16.0	10.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	16.0
10.0	3.0	34.0	1.0	16.0	10.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	17.0
11.0	5.0	45.0	1.0	27.0	15.0	1.0	5.0	4.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0	5.0	4.0	5.0	5.0	5.0	3.0	4.0	4.0	2.0	1.0
11.0	5.0	45.0	1.0	27.0	15.0	1.0	4.0	4.0	3.0	5.0	4.0	5.0	5.0	5.0	4.0	5.0	5.0	5.0	3.0	5.0	5.0	5.0	4.0	4.0	5.0	2.0	2.0
11.0	5.0	45.0	1.0	27.0	15.0	1.0	4.0	4.0	3.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	5.0	5.0	4.0	4.0	4.0	2.0	3.0
11.0	5.0	45.0	1.0	27.0	15.0	1.0	3.0	3.0	4.0	3.0	4.0	3.0	4.0	5.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0
11.0	5.0	45.0	1.0	27.0	15.0	1.0	4.0	5.0	4.0	4.0	5.0	4.0	4.0	5.0	4.0	4.0	5.0	4.0	4.0	3.0	5.0	4.0	4.0	4.0	3.0	3.0	5.0
11.0	5.0	45.0	1.0	27.0	15.0	1.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0	5.0	5.0	4.0	4.0	4.0	3.0	6.0
11.0	5.0	45.0	1.0	27.0	15.0	1.0	4.0	4.0	4.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	5.0	4.0	4.0	4.0	5.0	5.0	4.0	4.0	4.0	3.0	7.0
11.0	5.0	45.0	1.0	27.0	15.0	1.0	3.0	3.0	3.0	3.0	4.0	3.0	3.0	5.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	8.0
11.0	5.0	45.0	1.0	27.0	15.0	1.0	5.0	4.0	4.0	4.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	9.0
11.0	5.0	45.0	1.0	27.0	15.0	1.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0	5.0	3.0	3.0	4.0	4.0	3.0	10.0
11.0	5.0	45.0	1.0	27.0	15.0	1.0	5.0	4.0	4.0	4.0	5.0	5.0	5.0	5.0	4.0	4.0	5.0	4.0	5.0	4.0	5.0	4.0	4.0	5.0	4.0	3.0	11.0
11.0	5.0	45.0	1.0	27.0	15.0	1.0	4.0	5.0	5.0	4.0	5.0	5.0	5.0	5.0	4.0	4.0	5.0	5.0	5.0	5.0	4.0	4.0	4.0	4.0	4.0	3.0	12.0
11.0	5.0	45.0	1.0	27.0	15.0	1.0	4.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0	4.0	4.0	5.0	5.0	4.0	5.0	4.0	5.0	5.0	4.0	4.0	4.0	13.0
11.0	5.0	45.0	1.0	27.0	15.0	1.0	3.0	4.0	5.0	4.0	5.0	5.0	5.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	4.0	14.0
11.0	5.0	45.0	1.0	27.0	15.0	1.0	4.0	5.0	4.0	5.0	5.0	4.0	4.0	4.0	4.0	4.0	5.0	4.0	5.0	5.0	4.0	5.0	5.0	4.0	4.0	3.0	15.0
11.0	5.0	45.0	1.0	27.0	15.0	1.0	5.0	5.0	4.0	5.0	5.0	5.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	16.0
11.0	5.0	45.0	1.0	27.0	15.0	1.0	4.0	5.0	5.0	4.0	5.0	5.0	4.0	4.0	4.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	17.0
12.0	2.0	53.0	1.0	32.0	16.0	1.0	2.0	2.0	2.0	3.0	3.0	1.0	3.0	3.0	3.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
12.0	2.0	53.0	1.0	32.0	16.0	1.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0
12.0	2.0	53.0	1.0	32.0	16.0	1.0	3.0	3.0	3.0	2.0	3.0	2.0	3.0	3.0	3.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0
12.0	2.0	53.0	1.0	32.0	16.0	1.0	3.0	3.0	3.0	2.0	3.0	2.0	3.0	3.0	3.0	2.0	2.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0
12.0	2.0	53.0	1.0	32.0	16.0	1.0	4.0	4.0	4.0	5.0	5.0	4.0	4.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	5.0
12.0	2.0	53.0	1.0	32.0	16.0	1.0	4.0	4.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	6.0
12.0	2.0	53.0	1.0	32.0	16.0	1.0	4.0	4.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	7.0
12.0	2.0	53.0	1.0	32.0	16.0	1.0	4.0	4.0	4.0	4.0	5.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	2.0	2.0	2.0	2.0	2.0	1.0	1.0	1.0	8.0
12.0	2.0	53.0	1.0	32.0	16.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	4.0	2.0	2.0	2.0	9.0
12.0	2.0	53.0	1.0	32.0	16.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	2.0	2.0	2.0	10.0
12.0	2.0	53.0	1.0	32.0	16.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	2.0	2.0	2.0	11.0
12.0	2.0	53.0	1.0	32.0	16.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	2.0	2.0	2.0	12.0
12.0	2.0	53.0	1.0	32.0	16.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	2.0	2.0	2.0	13.0
12.0	2.0	53.0	1.0	32.0	16.0	1.0	3.0	3.0	4.0	4.0	4.0	3.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	4.0	2.0	2.0	2.0	14.0
12.0	2.0	53.0	1.0	32.0	16.0	1.0	3.0	3.0	3.0	3.0	3.0	2.0	2.0	2.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	2.0	2.0	15.0
12.0	2.0	53.0	1.0	32.0	16.0	1.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	2.0	2.0	16.0
12.0	2.0	53.0	1.0	32.0	16.0	1.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	4.0	4.0	3.0	3.0	3.0	3.0	17.0
13.0	3.0	43.0	1.0	21.0	18.0	1.0	1.0	1.0	1.0	1.0	3.0	1.0	3.0	3.0	3.0	1.0	1.0	2.0	4.0	4.0	1.0	5.0	1.0	2.0	2.0	2.0	1.0
13.0	3.0	43.0	1.0	21.0	18.0	1.0	1.0	2.0	3.0	1.0	3.0	3.0	3.0	3.0	1.0	2.0	3.0	5.0	2.0	2.0	1.0	4.0	4.0	5.0	2.0	2.0	2.0
13.0	3.0	43.0	1.0	21.0	18.0	1.0	1.0	2.0	3.0	1.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	5.0	2.0	2.0	1.0	4.0	4.0	5.0	2.0	2.0	3.0
13.0	3.0	43.0	1.0	21.0	18.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	2.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	2.0	1.0	1.0	4.0
13.0	3.0	43.0	1.0	21.0	18.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	1.0	4.0	4.0	1.0	3.0	3.0	1.0	4.0	1.0	5.0	1.0	5.0	1.0	1.0	5.0
13.0	3.0	43.0	1.0	21.0	18.0	1.0	1.0	2.0	3.0	1.0	4.0	4.0	4.0	4.0	4.0	1.0	5.0	5.0	2.0	4.0	5.0	5.0	3.0	5.0	4.0	2.0	6.0
13.0	3.0	43.0	1.0	21.0	18.0	1.0	1.0	2.0	3.0	1.0	4.0	4.0	4.0	4.0	4.0	1.0	5.0	5.0	2.0	4.0	5.0	5.0	3.0	5.0	4.0	2.0	7.0
13.0	3.0	43.0	1.0	21.0	18.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	2.0	1.0	2.0	1.0	1.0	8.0
13.0	3.0	43.0	1.0	21.0	18.0	1.0	1.0	1.0	3.0	1.0	4.0	4.0	4.0	4.0	4.0	1.0	3.0	4.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	9.0
13.0	3.0	43.0	1.0	21.0	18.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	5.0	1.0	2.0	5.0	1.0	1.0	4.0	1.0	1.0	10.0
13.0	3.0	43.0	1.0	21.0	18.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	1.0	1.0	1.0	1.0	5.0	5.0	1.0	2.0	5.0	1.0	1.0	4.0	1.0	1.0	11.0
13.0	3.0	43.0	1.0	21.0	18.0	1.0	1.0	3.0	4.0	1.0	2.0	4.0	1.0	1.0	1.0	1.0	3.0	4.0	1.0	1.0	1.0	1.0	3.0	4.0	1.0	1.0	12.0
13.0	3.0	43.0	1.0	21.0	18.0	1.0	1.0	3.0	5.0	1.0	2.0	5.0	2.0	2.0	1.0	1.0	3.0	4.0	1.0	1.0	4.0	1.0	1.0	2.0	1.0	1.0	13.0
13.0	3.0	43.0	1.0	21.0	18.0	1.0	1.0	1.0	5.0	1.0	4.0	5.0	4.0	3.0	1.0	1.0	2.0	3.0	1.0	1.0	2.0	1.0	4.0	3.0	1.0	1.0	14.0
13.0	3.0	43.0	1.0	21.0	18.0	1.0	5.0	4.0	4.0	3.0	4.0	5.0	5.0	4.0	3.0	5.0	5.0	5.0	1.0	2.0	5.0	3.0	1.0	5.0	1.0	1.0	15.0
13.0	3.0	43.0	1.0	21.0	18.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	1.0	2.0	5.0	3.0	1.0	5.0	1.0	1.0	16.0
13.0	3.0	43.0	1.0	21.0	18.0	1.0	2.0	2.0	2.0	1.0	2.0	3.0	2.0	2.0	1.0	1.0	4.0	4.0	2.0	1.0	4.0	2.0	3.0	3.0	3.0	1.0	17.0
14.0	3.0	49.0	1.0	22.0	18.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	3.0	4.0	4.0	1.0
14.0	3.0	49.0	1.0	22.0	18.0	1.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	2.0	4.0	4.0	3.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	2.0
14.0	3.0	49.0	1.0	22.0	18.0	1.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	3.0
14.0	3.0	49.0	1.0	22.0	18.0	1.0	2.0	3.0	3.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	4.0	4.0	3.0	4.0	4.0	3.0	4.0	4.0	3.0	3.0	4.0
14.0	3.0	49.0	1.0	22.0	18.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	5.0	5.0	5.0	5.0	5.0	4.0	4.0	4.0	3.0	4.0	5.0
14.0	3.0	49.0	1.0	22.0	18.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	3.0	5.0	5.0	4.0	5.0	5.0	4.0	4.0	5.0	3.0	5.0	6.0
14.0	3.0	49.0	1.0	22.0	18.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	3.0	5.0	5.0	3.0	5.0	5.0	4.0	5.0	5.0	3.0	5.0	7.0
14.0	3.0	49.0	1.0	22.0	18.0	1.0	2.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	8.0
14.0	3.0	49.0	1.0	22.0	18.0	1.0	3.0	3.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0	3.0	4.0	5.0	4.0	5.0	4.0	5.0	4.0	5.0	4.0	5.0	9.0
14.0	3.0	49.0	1.0	22.0	18.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	4.0	4.0	5.0	5.0	4.0	5.0	5.0	4.0	5.0	4.0	4.0	5.0	10.0
14.0	3.0	49.0	1.0	22.0	18.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0	4.0	4.0	11.0
14.0	3.0	49.0	1.0	22.0	18.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0	3.0	5.0	5.0	4.0	5.0	5.0	3.0	3.0	4.0	4.0	4.0	12.0
14.0	3.0	49.0	1.0	22.0	18.0	1.0	5.0	5.0	5.0	4.0	4.0	5.0	5.0	5.0	5.0	4.0	5.0	5.0	4.0	4.0	4.0	3.0	3.0	4.0	4.0	5.0	13.0
14.0	3.0	49.0	1.0	22.0	18.0	1.0	4.0	4.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	4.0	5.0	5.0	3.0	4.0	5.0	3.0	5.0	5.0	3.0	4.0	14.0
14.0	3.0	49.0	1.0	22.0	18.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	3.0	4.0	4.0	2.0	2.0	4.0	2.0	5.0	15.0
14.0	3.0	49.0	1.0	22.0	18.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	2.0	4.0	5.0	2.0	2.0	5.0	2.0	5.0	16.0
14.0	3.0	49.0	1.0	22.0	18.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	17.0
15.0	3.0	46.0	1.0	21.0	15.0	1.0	2.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	2.0	2.0	2.0	2.0	2.0	2.0	3.0	2.0	2.0	2.0	2.0	1.0
15.0	3.0	46.0	1.0	21.0	15.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0
15.0	3.0	46.0	1.0	21.0	15.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	2.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0
15.0	3.0	46.0	1.0	21.0	15.0	1.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	2.0	2.0	3.0	3.0	3.0	3.0	3.0	2.0	3.0	3.0	3.0	4.0
15.0	3.0	46.0	1.0	21.0	15.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	5.0
15.0	3.0	46.0	1.0	21.0	15.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	6.0
15.0	3.0	46.0	1.0	21.0	15.0	1.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	5.0	3.0	3.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	7.0
15.0	3.0	46.0	1.0	21.0	15.0	1.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	8.0
