id	year	y	alav	roa	folga	bnp	finep	exp	ener	bndesdummy	roe	logporte	ti	LL	lucrativ	
SUZB5 BZ Equity	2012	2	0.422787	-0.007183484	0.726365161	0.011501873	0	0	0	1	0.003089972	9.685561536	1	-182.126	-0.037567337	
SUZB5 BZ Equity	2013	1	0.474302	-0.008120233	0.724789902	0.003585096	0	0	0	1	-0.016553782	9.715359108	1	-220.459	-0.042458899	
SUZB5 BZ Equity	2014	2	0.489362	-0.009299824	0.48020548	0	0	0	0	0	-0.020628246	9.755007306	1	-261.506	-0.045969984	
SUZB5 BZ Equity	2015	1	0.520555	-0.03274432	0.266351813	0	0	1	0	0	-0.025351687	9.861211647	1	-925.354	-0.127378538	
TERI3 BZ Equity	2006							0								
TERI3 BZ Equity	2007					0	0	0		0						
TERI3 BZ Equity	2008		0.394854	0.008217702	-0.065116641	0	0	0	0	0			0	61		
TERI3 BZ Equity	2009		0.325282	0.037158782	0.010201405	0	0	0	0	0	0.026441266	9.74264659	0	260	0.047024778	
TERI3 BZ Equity	2010		0.334927	0.02247191	-0.041704895	0	0	0	0	0	0.100658149	9.699924403	0	188	0.037517462	
TERI3 BZ Equity	2011		0.389791	0.014737292	0.048674355	0	0	0	0	0	0.054288189	9.754959588	0	138	0.024261603	
TERI3 BZ Equity	2012	1	0.39803	0.000378896	0.021628021	0	0	0	0	0	0.038047974	9.837335868	0	4	0.000581734	
TERI3 BZ Equity	2013		0.381145	0.002971367	0.020611	0	0	0	0	0	0.000938967	9.869349081	0	33	0.004458255	
TERI3 BZ Equity	2014	2	0.412538	-0.010811231	-0.002847398	0	0	0	0	0	0.006890791	9.921113974	0	-139	-0.016668665	
TERI3 BZ Equity	2015	1	0.424245	-0.008782242	-0.020985907	0	0	0	0	0	-0.029140461	9.905256049	0	-127	-0.01579602	
TOTS3 BZ Equity	2006							0								
TOTS3 BZ Equity	2007		0.001281	0.08383092	0.565905027	0	0	0		1	0.031579007	8.544056877		37.233	0.106382736	
TOTS3 BZ Equity	2008	4	0.402728	0.046342854	0.440344176	0	0	0	0	0	0.104031852	8.643135723	1	48.212	0.109652724	
TOTS3 BZ Equity	2009	4	0.327013	0.089105904	0.509627731	0	0	0	0	0	0.104986945	8.83171944	1	120.296	0.177227759	
TOTS3 BZ Equity	2010	4	0.295497	0.097402354	0.534006791	0	0	0	0	0	0.221938102	8.99505531	1	137.863	0.139441619	
TOTS3 BZ Equity	2011	4	0.249458	0.126249768	0.557752341	0.492283877	0	0	0	1	0.218284102	9.052876623	1	168.903	0.149541159	
TOTS3 BZ Equity	2012	4	0.174673	0.145815105	0.616266646	0	0	0	0	0	0.225243943	9.10692487	1	207.148	0.161940649	
TOTS3 BZ Equity	2013	4	0.222118	0.120356127	0.71142971	0	0	0	0	0	0.226850909	9.150442038	1	222.512	0.157366179	
TOTS3 BZ Equity	2014	4	0.277696	0.12265692	0.816953798	0	0	0	0	0	0.20798663	9.207309535	1	262.96	0.1631474	
TOTS3 BZ Equity	2015	4	0.309005	0.073449846	0.595944864	0	0	0	0	0	0.235192682	9.248573258	1	195.529	0.110315851	
TOYB3 BZ Equity	2006							1								
TOYB3 BZ Equity	2007		0.794363	-0.045508816	0.5691085	0	0	1		0	0.060563057	7.593784333		-1.639	-0.041763282	
TOYB3 BZ Equity	2008	4	0.704489	-0.21378778	0.210937109	0	0	0	0	0	0.249201764	7.607626562	1	-8.863	-0.218753085	
TOYB3 BZ Equity	2009	2	0.253748	-0.648039975	-0.285990833	0	0	1	0	0	0.84772836	7.601777608	1	-18.416	-0.460699455	
TOYB3 BZ Equity	2010		0.163168	-0.074471894	0.055821276	0	0	1	0	0	-5.291954023	7.652652395	1	-2.288	-0.050910062	
TOYB3 BZ Equity	2011	1	0.406816	-0.120161705	0.055570636	0	0	1	0	0	-0.197411562	7.700513347	1	-6.777	-0.135059189	
TOYB3 BZ Equity	2012	1	0.566803	-0.166870711	-0.024647695	0	0	0	0	0	-0.362077256	8.013460812	1	-10.359	-0.10042851	
TOYB3 BZ Equity	2013	4	0.624028	-0.065742506	-0.015092769	0	0	0	0	0	-1.238522238	7.864700895	1	-5.691	-0.077711929	
TOYB3 BZ Equity	2014	3	0.952861	-0.45423384	-0.33216961	0	0	0	0	0	-2.129068462	8.088167995	1	-32.599	-0.266094736	
TOYB3 BZ Equity	2015	4	1.355695	-1.144962908	-2.840623546	0	0	0	0	0	1.49914923	8.018130217	1	-35.653	-0.341952562	
TRPL4 BZ Equity	2006							0								
TRPL4 BZ Equity	2007		0.102875	0.165147747	1.552828546	0	0	0		1	0.031438217	9.121561157		855.483	0.646621628	
TRPL4 BZ Equity	2008	3	0.15112	0.145877057	0.422244429	0	0	0	1	0	0.216643406	9.11906246	0	827.065	0.62874882	
TRPL4 BZ Equity	2009	4	0.164276	0.134935016	1.255735313	0	0	0	1	0	0.201561135	9.194255631	0	861.975	0.551110949	
TRPL4 BZ Equity	2010	4	0.206053	0.117172417	1.204704514	0	0	0	1	0	0.184853735	9.332238841	0	812.171	0.377927624	
TRPL4 BZ Equity	2011	3	0.329556	0.108836487	0.803940124	0.046531587	0	0	1	1	0.177958011	9.353394149	0	915.26	0.405648929	
TRPL4 BZ Equity	2012	3	0.301159	0.100764086	1.543731367	0	0	1	1	0	0.201624255	9.462518535	0	843.488	0.290777215	
TRPL4 BZ Equity	2013	3	0.176798	0.004553179	0.87941799	0	0	1	1	0	0.166098818	9.304274619	0	31.921	0.015841703	
TRPL4 BZ Equity	2014	4	0.167327	0.053097615	1.678050205	1.4039E-10	0	1	1	1	0.006497984	8.991743376	0	378.215	0.385474251	
TRPL4 BZ Equity	2015	3	0.149436	0.068735579	1.111782944	1.36264E-10	0	0	1	1	0.072335641	9.042492032	0	504.43	0.457413392	
UCAS3 BZ Equity	2006							1								
UCAS3 BZ Equity	2007					0	0	1		1						
UCAS3 BZ Equity	2008	1				0	0	1	0	0			0			
UCAS3 BZ Equity	2009	2	0.073196	0.21905796	0.582570312	0	0	1	0	0			0	37.122		
UCAS3 BZ Equity	2010	2	0.021261	0.253002516	0.670943676	0	0	1	0	0	0.299699671	8.352101442	0	53.086	0.235981828	
UCAS3 BZ Equity	2011	2	0.026348	0.223825624	0.596834824	0	0	1	0	0	0.33261488	8.459912425	0	57.792	0.200426572	
UCAS3 BZ Equity	2012	2	0.020732	0.153760316	1.586354173	0	0	1	0	0	0.295250308	8.46934624	0	42.164	0.14308548	
UCAS3 BZ Equity	2013	3	0.002168	0.053366085	0.614491288	0	0	1	0	0	0.189816774	8.446290127	0	13.709	0.049058656	
UCAS3 BZ Equity	2014	2		-0.008919113	0.204601742	0	0	1	0	0	0.066774475	8.411483336	0	-2.408	-0.009336264	
UCAS3 BZ Equity	2015	2		0.048932849	0.355854908	0	0	1	0	0	-0.012483864	8.386536418	0	13.105	0.053814661	
UGPA3 BZ Equity	2006							1								
UGPA3 BZ Equity	2007		0.344504	0.019718459	0.161453645	0.092156012	0	1		1	0.143424172	9.680702378		181.893	0.037941422	
UGPA3 BZ Equity	2008	1	0.379834	0.040370561	0.197489328	0.023106807	1	1	0	1	0.039238489	10.29931778	0	390.269	0.019590534	
UGPA3 BZ Equity	2009	1	0.388999	0.038069253	0.143862057	0.019912257	0	1	0	1	0.083243837	10.45129482	0	437.135	0.015463961	
UGPA3 BZ Equity	2010	1	0.415404	0.058915493	0.184297234	0.019771166	0	1	0	1	0.090219268	10.55747188	0	765.303	0.021201253	
UGPA3 BZ Equity	2011	1	0.404696	0.061760905	0.168692045	0.019597622	1	1	0	1	0.147867979	10.62820201	0	848.764	0.019979515	
UGPA3 BZ Equity	2012	1	0.407609	0.066881497	0.183782092	0.005506587	0	1	0	1	0.152183626	10.68718374	0	1019.913	0.020959426	
UGPA3 BZ Equity	2013	1	0.425534	0.074801699	0.208368133	0.008437135	1	1	0	1	0.169813479	10.73133832	0	1225.143	0.022743037	
UGPA3 BZ Equity	2014	1	0.429931	0.063734017	0.187481819	0	0	1	0	0	0.1871337	10.7849042	0	1241.563	0.020373449	
UGPA3 BZ Equity	2015	1	0.424573	0.071709553	0.21549682	0	0	1	0	0	0.160686952	10.83082146	0	1503.466	0.022195869	
USIM5 BZ Equity	2006							1								
USIM5 BZ Equity	2007		0.124447	0.153240904	0.754276569	0	0	1		0	0.239201599	10.09395785		3171.895	0.255482381	
USIM5 BZ Equity	2008	2	0.241698	0.127903528	0.867179442	0	0	1	0	0	0.25196949	10.14225158	0	3540.935	0.255191598	
USIM5 BZ Equity	2009	2	0.214194	0.047810562	0.788369878	0	0	1	0	0	0.221588692	10.19608022	0	1236.101	0.07869982	
USIM5 BZ Equity	2010	2	0.242793	0.049452645	0.875350488	0	0	1	0	0	0.076446321	10.03838726	0	1571.84	0.143886841	
USIM5 BZ Equity	2011	2	0.262666	0.006986632	0.786638035	0	0	1	0	0	0.082600447	10.11268525	0	233.077	0.017981014	
USIM5 BZ Equity	2012	2	0.244029	-0.021558518	0.374262837	0	0	1	0	0	0.012258046	10.07561845	0	-706.555	-0.059364597	
USIM5 BZ Equity	2013	2	0.218157	-0.004518082	0.343662092	0	0	1	0	0	-0.038165193	10.10417565	0	-141.678	-0.011146198	
USIM5 BZ Equity	2014	2	0.219269	0.004249827	0.328213622	0	0	1	0	0	-0.007522481	10.10820861	0	129.552	0.010098003	
USIM5 BZ Equity	2015	2	0.283472	-0.116581393	-0.075714689	0	0	1	0	0	0.006905162	10.06972835	0	-3236.105	-0.275609543	
VALE5 BZ Equity	2006							1								
VALE5 BZ Equity	2007		0.247976	0.169065166	0.569070514	0.009753049	0	1		0	0.338166515	10.63126794		23025.947	0.538207267	
VALE5 BZ Equity	2008	4	0.227296	0.129925011	1.029515654	0.004713619	0	1	0	1	0.389775585	10.79783833	0	24257.3672	0.386371725	
VALE5 BZ Equity	2009	4	0.230869	0.060025207	0.850731153	0.005029162	0	1	0	1	0.230537795	10.83685133	0	10694.6922	0.155710164	
VALE5 BZ Equity	2010	4	0.203997	0.140080848	0.746307667	0.033031362	0	1	0	1	0.101481365	10.6684566	0	30070.051	0.645175055	
VALE5 BZ Equity	2011	4	0.181671	0.15949199	0.812822232	0	0	1	0	0	0.258496193	10.92025384	0	37813.725	0.454355329	
VALE5 BZ Equity	2012	4	0.231738	0.037058425	0.536047654	0.027276286	0	1	0	1	0.257796326	11.0086797	0	9891.696	0.096959655	
VALE5 BZ Equity	2013	4	0.23632	0.000395672	0.49578472	0.000417382	0	1	0	1	0.064689899	10.96032559	0	115.489	0.001265363	
VALE5 BZ Equity	2014	4	0.247296	0.003084473	0.475015496	0	0	1	0	0	0.000759186	11.00642217	0	954.384	0.009403748	
VALE5 BZ Equity	2015	4	0.326051	-0.127947502	-0.196417265	0	0	1	0	0	0.006379503	10.94583558	0	-44212.187	-0.500848546	
VSPT4 BZ Equity	2006							0								
VSPT4 BZ Equity	2007			0.01172732	0.255777464	0	0	0		1	0.200215193	8.851765138		23.386	0.032899614	
VSPT4 BZ Equity	2008			0.027358359	0.260429478	0	0	0	0	0	-0.182551949	8.888934498	0	57.014	0.07362868	
VSPT4 BZ Equity	2009	4	0.06322	0.001996537	0.114917596	0	0	0	0	0	-0.801974906	8.874860863	0	4.217	0.005625262	
VSPT4 BZ Equity	2010		0.014359	-0.005105326	-0.030998497	0	0	0	0	0	-0.063057944	8.831618975	0	-11.665	-0.0171896	
VSPT4 BZ Equity	2011	1	0.013281	-0.065573574	-0.092078446	0	0	0	0	0	-0.006816451	8.987124847	0	-175.196	-0.18046764	
VSPT4 BZ Equity	2012	3	0.011438	-0.049384099	-0.025282519	0	0	0	0	0	-0.114052099	9.004437027	0	-163.15	-0.161491642	
VSPT4 BZ Equity	2013		0.00985	0.038608534	0.151426469	0	0	0	0	0	-0.11883128	9.046642636	0	156.449	0.140517416	
VSPT4 BZ Equity	2014			0.008663854	0.076898263	0	0	0	0	0	0.10248776	9.105940179	0	37.974	0.029754055	
VSPT4 BZ Equity	2015		0.014921	0.005965611	0.150168553	0	0	0	0	0	0.024231294	9.176214002	0	29.154	0.019430508	
VULC3 BZ Equity	2006							1								
VULC3 BZ Equity	2007		0.385826	-0.008796089	-0.060111664	0.050415641	0	1		0	0.16323298	8.648013413		-12.213	-0.027466856	
VULC3 BZ Equity	2008		0.489745	0.120027028	0.449002724	0.004499194	0	1	0	1	-0.055538376	8.997488174	0	173.19	0.17419458	
VULC3 BZ Equity	2009	4	0.45091	0.085012417	0.287366923	0	0	1	0	0	0.44440852	9.211810964	0	136.689	0.08393104	
VULC3 BZ Equity	2010	4	0.463909	0.075005782	0.400676987	0	0	1	0	0	0.306421928	9.203332382	0	120.958	0.075735974	
VULC3 BZ Equity	2011	4	0.689736	-0.204327781	0.066963357	0	1	1	0	0	0.228428658	9.290731818	0	-315.997	-0.161789801	
VULC3 BZ Equity	2012	4	0.752923	-0.223918164	-0.135806121	0	0	1	0	0	-1.483345069	9.184463437	0	-307.986	-0.201403743	
VULC3 BZ Equity	2013	4	0.64743	-0.099940042	-0.051414756	0	0	1	0	0		9.171177756	0	-126.68	-0.085414244	
VULC3 BZ Equity	2014	4	0.566175	-0.057255366	0.047873654	0	0	1	0	0	-0.949098701	9.122817574	0	-72.801	-0.054868081	
VULC3 BZ Equity	2015	4	0.545978	-0.040349059	-0.112065226	0	0	1	0	0	-1.193282958	9.102820145	0	-49.918	-0.039394631	
WEGE3 BZ Equity	2006							0								
WEGE3 BZ Equity	2007		0.355313	0.117973387	0.798312779	0.010879346	0	0		1	0.323622885	9.478478185		574.984	0.191063432	
WEGE3 BZ Equity	2008	4	0.374381	0.097076553	0.738741578	0.043696016	0	0	0	1	0.308573097	9.573935944	0	560.401	0.149473071	
WEGE3 BZ Equity	2009	4	0.284447	0.083630181	0.811333676	0.000703735	1	0	0	1	0.252328201	9.653409446	0	550.543	0.122287425	
WEGE3 BZ Equity	2010	4	0.322046	0.069201258	0.941224673	0.000678989	0	0	0	1	0.165463083	9.624346049	0	519.782	0.123445478	
WEGE3 BZ Equity	2011	4	0.379726	0.064456947	0.847608096	0.006993298	0	0	0	1	0.146672137	9.642659662	0	586.936	0.133638344	
WEGE3 BZ Equity	2012	4	0.303116	0.073921856	0.67139632	0.019835807	0	0	0	1	0.150242577	9.715117901	0	655.979	0.126407265	
WEGE3 BZ Equity	2013	4	0.316429	0.083171544	0.891185942	0	0	0	0	0	0.158005321	9.790558043	0	843.467	0.13661867	
WEGE3 BZ Equity	2014	4	0.346064	0.081028259	0.86719971	0	0	0	0	0	0.18169291	9.834350499	0	954.726	0.139806786	
WEGE3 BZ Equity	2015	4	0.361319	0.081061717	0.880579282	0	0	0	0	0	0.185770995	9.894357994	0	1156.065	0.147443034	
WHRL4 BZ Equity	2006							1								
WHRL4 BZ Equity	2007		0.007305	0.124559493	0.176369781	0	1	1		1	0.170312382	9.702637983		475.609	0.0943218	
WHRL4 BZ Equity	2008	2	0.026375	0.172338857	0.819782374	0	1	1	0	0	0.2657519	9.746834333	0	662.823	0.118730757	
WHRL4 BZ Equity	2009	2	0.028417	0.08181262	0.480402458	0	0	1	0	0	0.398643289	9.772647086	0	357.027	0.060263448	
WHRL4 BZ Equity	2010	2	0.021365	0.12784741	0.624289664	0	0	1	0	0	0.206462421	9.824428628	0	620.332	0.092938478	
WHRL4 BZ Equity	2011	2	0.016148	0.070115202	0.291440978	0	1	1	0	0	0.360811275	9.868350264	0	368.678	0.049922573	
WHRL4 BZ Equity	2012	2	0.018689	0.101579928	0.373305401	0	1	1	0	0	0.203556348	9.873049243	0	606.267	0.081210968	
WHRL4 BZ Equity	2013	2	0.021054	0.123579496	0.498286773	0	0	1	0	0	0.284403937	9.927262597	0	812.747	0.096093227	
WHRL4 BZ Equity	2014	2	0.034133	0.114583094	0.78943228	0	0	1	0	0	0.329750123	9.970107669	0	708.968	0.075948459	
WHRL4 BZ Equity	2015	2	0.030642	0.043776497	0.196674109	0	0	1	0	0	0.332348275	9.984950286	0	286.792	0.029690448	
EGIE3 BZ Equity	2006							0								
EGIE3 BZ Equity	2007		0.017328	0.158474195	0.915521073	0.013754194	0	1		1	0.354176471	9.432252675		1045.627	0.38647741	
EGIE3 BZ Equity	2008	3	0.091481	0.133682282	0.719291068	0	0	0	0	0	0.371203964	9.483362889	0	1115.153	0.366413586	
EGIE3 BZ Equity	2009	3	0.074178	0.099764788	0.698267312	0	0	0	0	0	0.351695856	9.536690226	0	1090.867	0.317016289	
EGIE3 BZ Equity	2010	3	0.102581	0.094289638	0.445775647	0	0	0	0	0	0.245191106	9.543655517	0	1211.649	0.346514419	
EGIE3 BZ Equity	2011	3	0.18466	0.117016421	0.762497367	0	0	1	0	0	0.238857575	9.612824212	0	1447.636	0.353049143	
EGIE3 BZ Equity	2012	3	0.313023	0.121067992	0.925076096	0.025836	0	1	0	1	0.265608711	9.636181977	0	1490.454	0.344458257	
EGIE3 BZ Equity	2013	3	0.326438	0.113637799	0.875699873	0	0	1	0	0	0.270880772	9.691302475	0	1436.112	0.29233838	
EGIE3 BZ Equity	2014	3	0.318022	0.101573104	0.777477848	0	0	1	0	0	0.26770105	9.745750546	0	1382.368	0.248240779	
EGIE3 BZ Equity	2015	3	0.309807	0.098060523	0.667948792	0	0	0	0	0	0.244452779	9.811071791	0	1500.392	0.231810417	
