t	Year	Month	Date	Hour	Day	Holidays	Flow_1	Flow_2
664	2013	1	28	16	2	0	3773	4582
665	2013	1	28	17	2	0	4020	4934
666	2013	1	28	18	2	0	4033	4786
667	2013	1	28	19	2	0	3284	4353
668	2013	1	28	20	2	0	2651	3763
669	2013	1	28	21	2	0	2062	2781
670	2013	1	28	22	2	0	1521	2050
671	2013	1	28	23	2	0	1048	1447
672	2013	1	29	0 	3	0	596	765
673	2013	1	29	1 	3	0	312	373
674	2013	1	29	2 	3	0	205	178
675	2013	1	29	3 	3	0	282	180
676	2013	1	29	4 	3	0	653	394
677	2013	1	29	5 	3	0	1479	1175
678	2013	1	29	6 	3	0	3600	2433
679	2013	1	29	7 	3	0	5067	3658
680	2013	1	29	8 	3	0	4646	3422
681	2013	1	29	9 	3	0	4721	3125
682	2013	1	29	10	3	0	4351	3511
683	2013	1	29	11	3	0	3937	3187
684	2013	1	29	12	3	0	3934	3291
685	2013	1	29	13	3	0	3649	3589
686	2013	1	29	14	3	0	3487	3823
687	2013	1	29	15	3	0	3508	3864
688	2013	1	29	16	3	0	3830	4254
689	2013	1	29	17	3	0	4148	4907
690	2013	1	29	18	3	0	4079	4689
691	2013	1	29	19	3	0	3388	4663
692	2013	1	29	20	3	0	2583	3982
693	2013	1	29	21	3	0	1996	2884
694	2013	1	29	22	3	0	1555	2062
695	2013	1	29	23	3	0	1066	1272
696	2013	1	30	0 	4	0	621	634
697	2013	1	30	1 	4	0	306	339
698	2013	1	30	2 	4	0	201	174
699	2013	1	30	3 	4	0	181	168
700	2013	1	30	4 	4	0	391	360
701	2013	1	30	5 	4	0	1341	1162
702	2013	1	30	6 	4	0	3767	2522
703	2013	1	30	7 	4	0	5251	3866
704	2013	1	30	8 	4	0	5037	3800
705	2013	1	30	9 	4	0	4673	3316
706	2013	1	30	10	4	0	4397	3280
707	2013	1	30	11	4	0	4128	3421
708	2013	1	30	12	4	0	4098	3456
709	2013	1	30	13	4	0	3946	3835
710	2013	1	30	14	4	0	3974	4137
711	2013	1	30	15	4	0	3658	4263
712	2013	1	30	16	4	0	4100	4474
713	2013	1	30	17	4	0	4491	5050
714	2013	1	30	18	4	0	4477	5065
715	2013	1	30	19	4	0	3669	4714
716	2013	1	30	20	4	0	2964	3912
717	2013	1	30	21	4	0	2286	3164
718	2013	1	30	22	4	0	1898	2239
719	2013	1	30	23	4	0	1196	1422
720	2013	1	31	0 	5	0	728	857
721	2013	1	31	1 	5	0	356	381
722	2013	1	31	2 	5	0	218	212
723	2013	1	31	3 	5	0	201	173
724	2013	1	31	4 	5	0	378	340
725	2013	1	31	5 	5	0	1286	1185
726	2013	1	31	6 	5	0	3571	2498
727	2013	1	31	7 	5	0	5084	4027
728	2013	1	31	8 	5	0	4599	3871
729	2013	1	31	9 	5	0	4841	3586
730	2013	1	31	10	5	0	4654	3485
731	2013	1	31	11	5	0	4239	3345
732	2013	1	31	12	5	0	4033	3646
733	2013	1	31	13	5	0	4071	3913
734	2013	1	31	14	5	0	4075	4148
735	2013	1	31	15	5	0	3797	3975
736	2013	1	31	16	5	0	4378	4318
737	2013	1	31	17	5	0	4462	5056
738	2013	1	31	18	5	0	4575	4957
739	2013	1	31	19	5	0	4103	4718
740	2013	1	31	20	5	0	2788	4242
741	2013	1	31	21	5	0	2296	3307
742	2013	1	31	22	5	0	1872	2890
743	2013	1	31	23	5	0	1307	1554
744	2013	2	1	0 	6	0	750	952
745	2013	2	1	1 	6	0	444	465
746	2013	2	1	2 	6	0	285	235
747	2013	2	1	3 	6	0	292	251
748	2013	2	1	4 	6	0	525	380
749	2013	2	1	5 	6	0	1333	1149
750	2013	2	1	6 	6	0	3486	2423
751	2013	2	1	7 	6	0	5021	3855
752	2013	2	1	8 	6	0	5100	3869
753	2013	2	1	9 	6	0	4492	3642
754	2013	2	1	10	6	0	4271	3357
755	2013	2	1	11	6	0	4041	3756
756	2013	2	1	12	6	0	4340	3526
757	2013	2	1	13	6	0	3581	3607
758	2013	2	1	14	6	0	4074	4085
759	2013	2	1	15	6	0	3956	4161
760	2013	2	1	16	6	0	4358	4337
761	2013	2	1	17	6	0	4555	4817
762	2013	2	1	18	6	0	3890	4803
763	2013	2	1	19	6	0	4556	4751
764	2013	2	1	20	6	0	3508	4379
765	2013	2	1	21	6	0	2876	3650
766	2013	2	1	22	6	0	2307	2831
767	2013	2	1	23	6	0	1470	2218
768	2013	2	2	0 	7	0	1379	1374
769	2013	2	2	1 	7	0	1012	870
770	2013	2	2	2 	7	0	608	512
771	2013	2	2	3 	7	0	517	404
772	2013	2	2	4 	7	0	608	466
773	2013	2	2	5 	7	0	1112	823
774	2013	2	2	6 	7	0	1825	1658
775	2013	2	2	7 	7	0	3045	2782
776	2013	2	2	8 	7	0	3721	3334
777	2013	2	2	9 	7	0	3858	3680
778	2013	2	2	10	7	0	3922	3757
779	2013	2	2	11	7	0	3995	3700
780	2013	2	2	12	7	0	3920	4485
781	2013	2	2	13	7	0	3808	4536
782	2013	2	2	14	7	0	3743	2949
783	2013	2	2	15	7	0	4026	3759
784	2013	2	2	16	7	0	3717	3726
785	2013	2	2	17	7	0	3832	3930
786	2013	2	2	18	7	0	3817	3782
787	2013	2	2	19	7	0	4070	3659
788	2013	2	2	20	7	0	3731	3832
789	2013	2	2	21	7	0	3275	3087
790	2013	2	2	22	7	0	2804	2624
791	2013	2	2	23	7	0	2772	2208
792	2013	2	3	0 	1	0	1904	1504
793	2013	2	3	1 	1	0	1208	892
794	2013	2	3	2 	1	0	758	548
795	2013	2	3	3 	1	0	546	458
796	2013	2	3	4 	1	0	675	503
797	2013	2	3	5 	1	0	799	508
798	2013	2	3	6 	1	0	1258	862
799	2013	2	3	7 	1	0	1878	1676
800	2013	2	3	8 	1	0	1813	2387
801	2013	2	3	9 	1	0	2003	2596
802	2013	2	3	10	1	0	2330	2726
803	2013	2	3	11	1	0	2641	3032
804	2013	2	3	12	1	0	3163	3694
805	2013	2	3	13	1	0	3274	3798
806	2013	2	3	14	1	0	2981	3258
807	2013	2	3	15	1	0	2894	2920
808	2013	2	3	16	1	0	3491	3388
809	2013	2	3	17	1	0	3356	3048
810	2013	2	3	18	1	0	3815	3476
811	2013	2	3	19	1	0	3921	3595
812	2013	2	3	20	1	0	3102	3157
813	2013	2	3	21	1	0	2723	2796
814	2013	2	3	22	1	0	2060	2298
815	2013	2	3	23	1	0	1191	1513
816	2013	2	4	0 	2	0	641	758
817	2013	2	4	1 	2	0	297	399
818	2013	2	4	2 	2	0	173	189
819	2013	2	4	3 	2	0	172	179
820	2013	2	4	4 	2	0	425	385
821	2013	2	4	5 	2	0	1481	1231
822	2013	2	4	6 	2	0	3806	2488
823	2013	2	4	7 	2	0	4128	3713
824	2013	2	4	8 	2	0	4142	3378
825	2013	2	4	9 	2	0	4772	2960
826	2013	2	4	10	2	0	4332	2881
827	2013	2	4	11	2	0	4212	3501
828	2013	2	4	12	2	0	3898	3516
829	2013	2	4	13	2	0	3858	3708
830	2013	2	4	14	2	0	3608	3842
831	2013	2	4	15	2	0	3563	3974
832	2013	2	4	16	2	0	3712	4328
833	2013	2	4	17	2	0	3703	4576
834	2013	2	4	18	2	0	3992	4570
835	2013	2	4	19	2	0	3522	4385
836	2013	2	4	20	2	0	2867	3892
837	2013	2	4	21	2	0	2121	3072
838	2013	2	4	22	2	0	1586	1984
839	2013	2	4	23	2	0	1006	1263
840	2013	2	5	0 	3	0	634	737
841	2013	2	5	1 	3	0	262	371
842	2013	2	5	2 	3	0	196	188
843	2013	2	5	3 	3	0	239	189
844	2013	2	5	4 	3	0	577	358
845	2013	2	5	5 	3	0	1451	1147
846	2013	2	5	6 	3	0	3982	2510
847	2013	2	5	7 	3	0	5005	3800
848	2013	2	5	8 	3	0	4945	3530
849	2013	2	5	9 	3	0	5174	3227
850	2013	2	5	10	3	0	4518	3506
851	2013	2	5	11	3	0	4057	3399
852	2013	2	5	12	3	0	3967	3435
853	2013	2	5	13	3	0	3776	3612
854	2013	2	5	14	3	0	3883	3977
855	2013	2	5	15	3	0	3545	4127
856	2013	2	5	16	3	0	3843	4505
857	2013	2	5	17	3	0	4036	4889
858	2013	2	5	18	3	0	3750	4646
859	2013	2	5	19	3	0	3617	4257
860	2013	2	5	20	3	0	3039	4014
861	2013	2	5	21	3	0	2379	3253
862	2013	2	5	22	3	0	1736	2443
863	2013	2	5	23	3	0	1257	1274
864	2013	2	6	0 	4	0	707	621
865	2013	2	6	1 	4	0	321	364
866	2013	2	6	2 	4	0	211	211
867	2013	2	6	3 	4	0	191	152
868	2013	2	6	4 	4	0	372	354
869	2013	2	6	5 	4	0	1437	1106
870	2013	2	6	6 	4	0	3865	2496
871	2013	2	6	7 	4	0	5261	4020
872	2013	2	6	8 	4	0	5363	3715
873	2013	2	6	9 	4	0	4870	3312
874	2013	2	6	10	4	0	4550	3537
875	2013	2	6	11	4	0	4223	3264
876	2013	2	6	12	4	0	3935	3427
877	2013	2	6	13	4	0	4030	3805
878	2013	2	6	14	4	0	3779	4169
879	2013	2	6	15	4	0	3896	4313
880	2013	2	6	16	4	0	4108	4608
881	2013	2	6	17	4	0	3626	4813
882	2013	2	6	18	4	0	4655	5231
883	2013	2	6	19	4	0	3930	4985
884	2013	2	6	20	4	0	2917	4354
885	2013	2	6	21	4	0	2492	3464
886	2013	2	6	22	4	0	2108	2513
887	2013	2	6	23	4	0	1312	1493
888	2013	2	7	0 	5	0	931	826
889	2013	2	7	1 	5	0	471	458
890	2013	2	7	2 	5	0	266	265
891	2013	2	7	3 	5	0	227	183
892	2013	2	7	4 	5	0	450	347
893	2013	2	7	5 	5	0	1450	1150
894	2013	2	7	6 	5	0	3764	2468
895	2013	2	7	7 	5	0	4374	3780
896	2013	2	7	8 	5	0	5219	3634
897	2013	2	7	9 	5	0	5183	3445
898	2013	2	7	10	5	0	4573	3039
899	2013	2	7	11	5	0	4505	3304
900	2013	2	7	12	5	0	4015	3574
901	2013	2	7	13	5	0	4033	3702
902	2013	2	7	14	5	0	3916	3976
903	2013	2	7	15	5	0	3941	3892
904	2013	2	7	16	5	0	4057	4387
905	2013	2	7	17	5	0	4162	4827
906	2013	2	7	18	5	0	4300	5057
907	2013	2	7	19	5	0	3762	4710
908	2013	2	7	20	5	0	3144	4464
909	2013	2	7	21	5	0	2431	3268
910	2013	2	7	22	5	0	1974	2642
911	2013	2	7	23	5	0	1318	1790
912	2013	2	8	0 	6	0	904	1091
913	2013	2	8	1 	6	0	535	595
914	2013	2	8	2 	6	0	357	366
915	2013	2	8	3 	6	0	440	283
916	2013	2	8	4 	6	0	939	464
917	2013	2	8	5 	6	0	1694	1243
918	2013	2	8	6 	6	0	3615	2747
919	2013	2	8	7 	6	0	4708	3983
920	2013	2	8	8 	6	0	4419	3600
921	2013	2	8	9 	6	0	4081	3246
922	2013	2	8	10	6	0	3889	3485
923	2013	2	8	11	6	0	3896	3314
924	2013	2	8	12	6	0	3888	3669
925	2013	2	8	13	6	0	3784	3828
926	2013	2	8	14	6	0	3984	3518
927	2013	2	8	15	6	0	4131	4488
928	2013	2	8	16	6	0	3887	4224
929	2013	2	8	17	6	0	4304	4291
930	2013	2	8	18	6	0	4049	4224
931	2013	2	8	19	6	0	3722	3729
932	2013	2	8	20	6	0	3108	3248
933	2013	2	8	21	6	0	2623	2394
934	2013	2	8	22	6	0	2259	2478
935	2013	2	8	23	6	0	1747	1868
936	2013	2	9	0 	7	1	1294	1214
937	2013	2	9	1 	7	1	857	804
938	2013	2	9	2 	7	1	625	498
939	2013	2	9	3 	7	1	664	520
940	2013	2	9	4 	7	1	1021	628
941	2013	2	9	5 	7	1	1584	854
942	2013	2	9	6 	7	1	1976	1488
943	2013	2	9	7 	7	1	2472	2157
944	2013	2	9	8 	7	1	2598	2807
945	2013	2	9	9 	7	1	2759	3092
946	2013	2	9	10	7	1	2935	3241
947	2013	2	9	11	7	1	3161	3660
948	2013	2	9	12	7	1	3462	3720
949	2013	2	9	13	7	1	3218	3439
950	2013	2	9	14	7	1	3209	3310
951	2013	2	9	15	7	1	3473	2986
952	2013	2	9	16	7	1	3798	2980
953	2013	2	9	17	7	1	3124	2855
954	2013	2	9	18	7	1	3071	2549
955	2013	2	9	19	7	1	3088	3134
956	2013	2	9	20	7	1	2862	2486
957	2013	2	9	21	7	1	2272	2108
958	2013	2	9	22	7	1	1781	1531
959	2013	2	9	23	7	1	1462	1198
960	2013	2	10	0 	1	1	1062	847
961	2013	2	10	1 	1	1	589	550
962	2013	2	10	2 	1	1	387	418
963	2013	2	10	3 	1	1	301	390
964	2013	2	10	4 	1	1	386	458
965	2013	2	10	5 	1	1	754	678
966	2013	2	10	6 	1	1	1257	916
967	2013	2	10	7 	1	1	1599	1701
968	2013	2	10	8 	1	1	1823	2219
969	2013	2	10	9 	1	1	2224	2610
970	2013	2	10	10	1	1	2456	3164
971	2013	2	10	11	1	1	2534	3657
972	2013	2	10	12	1	1	2745	3867
973	2013	2	10	13	1	1	2711	3578
974	2013	2	10	14	1	1	2565	3093
975	2013	2	10	15	1	1	2644	2680
976	2013	2	10	16	1	1	2866	2403
977	2013	2	10	17	1	1	3629	2233
978	2013	2	10	18	1	1	3926	2181
979	2013	2	10	19	1	1	3946	2133
980	2013	2	10	20	1	1	2857	2037
981	2013	2	10	21	1	1	2180	1901
982	2013	2	10	22	1	1	1610	1400
983	2013	2	10	23	1	1	1114	1039
984	2013	2	11	0 	2	1	825	689
985	2013	2	11	1 	2	1	502	469
986	2013	2	11	2 	2	1	277	367
987	2013	2	11	3 	2	1	262	371
988	2013	2	11	4 	2	1	310	393
989	2013	2	11	5 	2	1	607	882
990	2013	2	11	6 	2	1	1119	1345
991	2013	2	11	7 	2	1	1537	2062
992	2013	2	11	8 	2	1	1504	3107
993	2013	2	11	9 	2	1	1700	3502
994	2013	2	11	10	2	1	2162	3816
995	2013	2	11	11	2	1	2326	3992
996	2013	2	11	12	2	1	2458	4062
997	2013	2	11	13	2	1	2850	3583
998	2013	2	11	14	2	1	2967	3008
999	2013	2	11	15	2	1	3202	2545
1000	2013	2	11	16	2	1	3422	2249
1001	2013	2	11	17	2	1	3482	2268
1002	2013	2	11	18	2	1	3463	2242
1003	2013	2	11	19	2	1	3722	2252
1004	2013	2	11	20	2	1	3607	2162
1005	2013	2	11	21	2	1	2362	1974
1006	2013	2	11	22	2	1	1594	1539
1007	2013	2	11	23	2	1	1014	1108
1008	2013	2	12	0 	3	1	746	703
1009	2013	2	12	1 	3	1	424	511
1010	2013	2	12	2 	3	1	267	393
1011	2013	2	12	3 	3	1	260	367
1012	2013	2	12	4 	3	1	304	432
1013	2013	2	12	5 	3	1	483	658
1014	2013	2	12	6 	3	1	954	1283
1015	2013	2	12	7 	3	1	1189	2578
1016	2013	2	12	8 	3	1	1175	3986
1017	2013	2	12	9 	3	1	1226	3642
1018	2013	2	12	10	3	1	1640	3738
1019	2013	2	12	11	3	1	2054	3951
1020	2013	2	12	12	3	1	2534	3920
1021	2013	2	12	13	3	1	2794	3539
1022	2013	2	12	14	3	1	2996	3117
1023	2013	2	12	15	3	1	3226	2732
1024	2013	2	12	16	3	1	3535	2540
1025	2013	2	12	17	3	1	3706	2383
1026	2013	2	12	18	3	1	3396	2338
1027	2013	2	12	19	3	1	3734	2280
1028	2013	2	12	20	3	1	3506	2298
1029	2013	2	12	21	3	1	3268	2034
1030	2013	2	12	22	3	1	1868	1698
1031	2013	2	12	23	3	1	1355	1428
1032	2013	2	13	0 	4	1	888	910
1033	2013	2	13	1 	4	1	504	636
1034	2013	2	13	2 	4	1	278	392
1035	2013	2	13	3 	4	1	259	302
1036	2013	2	13	4 	4	1	350	371
1037	2013	2	13	5 	4	1	842	807
1038	2013	2	13	6 	4	1	1450	1397
1039	2013	2	13	7 	4	1	1816	2195
1040	2013	2	13	8 	4	1	1697	2825
1041	2013	2	13	9 	4	1	1956	2777
1042	2013	2	13	10	4	1	2326	3083
1043	2013	2	13	11	4	1	2937	3797
1044	2013	2	13	12	4	1	3045	3475
1045	2013	2	13	13	4	1	2888	3399
1046	2013	2	13	14	4	1	3173	3103
1047	2013	2	13	15	4	1	3017	2857
1048	2013	2	13	16	4	1	3355	2924
1049	2013	2	13	17	4	1	3582	2874
1050	2013	2	13	18	4	1	3702	3213
1051	2013	2	13	19	4	1	3720	2776
1052	2013	2	13	20	4	1	3136	2416
1053	2013	2	13	21	4	1	2283	2265
1054	2013	2	13	22	4	1	1781	1792
1055	2013	2	13	23	4	1	940	1259
1056	2013	2	14	0 	5	0	565	867
1057	2013	2	14	1 	5	0	331	474
1058	2013	2	14	2 	5	0	197	239
1059	2013	2	14	3 	5	0	216	219
1060	2013	2	14	4 	5	0	388	372
1061	2013	2	14	5 	5	0	1302	1221
1062	2013	2	14	6 	5	0	3308	2399
1063	2013	2	14	7 	5	0	4372	3610
1064	2013	2	14	8 	5	0	4418	3587
1065	2013	2	14	9 	5	0	4039	3235
1066	2013	2	14	10	5	0	3936	3563
1067	2013	2	14	11	5	0	3629	3377
1068	2013	2	14	12	5	0	3487	3450
1069	2013	2	14	13	5	0	3387	3510
1070	2013	2	14	14	5	0	3473	3791
1071	2013	2	14	15	5	0	3591	3823
1072	2013	2	14	16	5	0	3637	3997
1073	2013	2	14	17	5	0	4061	4445
1074	2013	2	14	18	5	0	4352	4433
1075	2013	2	14	19	5	0	3651	4248
1076	2013	2	14	20	5	0	3003	3540
1077	2013	2	14	21	5	0	2157	2652
1078	2013	2	14	22	5	0	1684	2138
1079	2013	2	14	23	5	0	1282	1379
1080	2013	2	15	0 	6	0	686	793
1081	2013	2	15	1 	6	0	402	404
1082	2013	2	15	2 	6	0	238	247
1083	2013	2	15	3 	6	0	398	228
1084	2013	2	15	4 	6	0	509	369
1085	2013	2	15	5 	6	0	1177	1172
1086	2013	2	15	6 	6	0	3027	2387
1087	2013	2	15	7 	6	0	4031	3700
1088	2013	2	15	8 	6	0	4322	3730
1089	2013	2	15	9 	6	0	3905	3488
1090	2013	2	15	10	6	0	3870	3636
1091	2013	2	15	11	6	0	3339	3629
1092	2013	2	15	12	6	0	3424	3798
1093	2013	2	15	13	6	0	3595	3807
1094	2013	2	15	14	6	0	3446	3859
1095	2013	2	15	15	6	0	3808	3850
1096	2013	2	15	16	6	0	4041	4180
1097	2013	2	15	17	6	0	4409	4356
1098	2013	2	15	18	6	0	4238	4419
1099	2013	2	15	19	6	0	3908	4453
1100	2013	2	15	20	6	0	3417	3825
1101	2013	2	15	21	6	0	2647	3136
1102	2013	2	15	22	6	0	2110	2385
1103	2013	2	15	23	6	0	1276	1763
1104	2013	2	16	0 	7	0	1279	1165
1105	2013	2	16	1 	7	0	732	718
1106	2013	2	16	2 	7	0	450	376
1107	2013	2	16	3 	7	0	401	325
1108	2013	2	16	4 	7	0	528	413
1109	2013	2	16	5 	7	0	920	779
1110	2013	2	16	6 	7	0	1585	1550
1111	2013	2	16	7 	7	0	2487	3029
1112	2013	2	16	8 	7	0	2908	4077
1113	2013	2	16	9 	7	0	3166	4071
1114	2013	2	16	10	7	0	3244	3867
1115	2013	2	16	11	7	0	3485	3993
1116	2013	2	16	12	7	0	3833	4181
1117	2013	2	16	13	7	0	3719	4351
1118	2013	2	16	14	7	0	3510	3977
1119	2013	2	16	15	7	0	3743	3730
1120	2013	2	16	16	7	0	3645	3602
1121	2013	2	16	17	7	0	3794	3502
1122	2013	2	16	18	7	0	4123	3479
1123	2013	2	16	19	7	0	4002	3488
1124	2013	2	16	20	7	0	3946	3440
1125	2013	2	16	21	7	0	3337	2871
1126	2013	2	16	22	7	0	2804	2373
1127	2013	2	16	23	7	0	2585	2366
1128	2013	2	17	0 	1	0	602	563
1129	2013	2	17	1 	1	0	619	538
1130	2013	2	17	2 	1	0	494	355
1131	2013	2	17	3 	1	0	495	368
1132	2013	2	17	4 	1	0	624	495
1133	2013	2	17	5 	1	0	829	801
1134	2013	2	17	6 	1	0	1226	1323
1135	2013	2	17	7 	1	0	1569	2550
1136	2013	2	17	8 	1	0	1817	3183
1137	2013	2	17	9 	1	0	2050	3149
1138	2013	2	17	10	1	0	2147	3288
1139	2013	2	17	11	1	0	2197	3056
1140	2013	2	17	12	1	0	295	374
1141	2013	2	17	13	1	0	3184	3571
1142	2013	2	17	14	1	0	3242	3242
1143	2013	2	17	15	1	0	6553	6032
1144	2013	2	17	16	1	0	3544	2787
1145	2013	2	17	17	1	0	4690	3249
1146	2013	2	17	18	1	0	4273	3141
1147	2013	2	17	19	1	0	3520	2859
1148	2013	2	17	20	1	0	2975	2984
1149	2013	2	17	21	1	0	2126	2582
1150	2013	2	17	22	1	0	1132	1128
1151	2013	2	17	23	1	0	2353	2327
1152	2013	2	18	0 	2	0	1362	1490
1153	2013	2	18	1 	2	0	542	545
1154	2013	2	18	2 	2	0	234	319
1155	2013	2	18	3 	2	0	142	155
1156	2013	2	18	4 	2	0	192	164
1157	2013	2	18	5 	2	0	478	405
1158	2013	2	18	6 	2	0	1908	1480
1159	2013	2	18	7 	2	0	4422	3216
1160	2013	2	18	8 	2	0	6607	5328
1161	2013	2	18	9 	2	0	7635	5197
1162	2013	2	18	10	2	0	4361	3363
1163	2013	2	18	11	2	0	3697	3325
1164	2013	2	18	12	2	0	3627	3489
1165	2013	2	18	13	2	0	3634	3662
1166	2013	2	18	14	2	0	3573	3865
1167	2013	2	18	15	2	0	3607	4015
1168	2013	2	18	16	2	0	3826	4022
1169	2013	2	18	17	2	0	4087	4847
1170	2013	2	18	18	2	0	3708	5059
1171	2013	2	18	19	2	0	3500	4508
1172	2013	2	18	20	2	0	3223	3891
1173	2013	2	18	21	2	0	2150	2862
1174	2013	2	18	22	2	0	1573	2017
1175	2013	2	18	23	2	0	1012	1279
1176	2013	2	19	0 	3	0	538	604
1177	2013	2	19	1 	3	0	285	284
1178	2013	2	19	2 	3	0	214	149
1179	2013	2	19	3 	3	0	450	185
1180	2013	2	19	4 	3	0	596	439
1181	2013	2	19	5 	3	0	1724	1413
1182	2013	2	19	6 	3	0	4584	3083
1183	2013	2	19	7 	3	0	4722	3977
1184	2013	2	19	8 	3	0	5407	3498
1185	2013	2	19	9 	3	0	4819	3248
1186	2013	2	19	10	3	0	3967	3355
1187	2013	2	19	11	3	0	3867	3533
1188	2013	2	19	12	3	0	3883	3521
1189	2013	2	19	13	3	0	3873	3799
1190	2013	2	19	14	3	0	3676	3890
1191	2013	2	19	15	3	0	3573	4091
1192	2013	2	19	16	3	0	3856	4466
1193	2013	2	19	17	3	0	4134	4948
1194	2013	2	19	18	3	0	4017	5126
1195	2013	2	19	19	3	0	3419	4651
1196	2013	2	19	20	3	0	2876	4031
1197	2013	2	19	21	3	0	2066	2823
1198	2013	2	19	22	3	0	1554	2101
1199	2013	2	19	23	3	0	1146	1092
1200	2013	2	20	0 	4	0	691	512
1201	2013	2	20	1 	4	0	324	308
1202	2013	2	20	2 	4	0	199	197
1203	2013	2	20	3 	4	0	235	167
1204	2013	2	20	4 	4	0	432	382
1205	2013	2	20	5 	4	0	1689	1347
1206	2013	2	20	6 	4	0	4760	3135
1207	2013	2	20	7 	4	0	5473	3830
1208	2013	2	20	8 	4	0	4796	2795
1209	2013	2	20	9 	4	0	4561	3172
1210	2013	2	20	10	4	0	4067	2814
1211	2013	2	20	11	4	0	3720	4055
1212	2013	2	20	12	4	0	3683	3421
1213	2013	2	20	13	4	0	3951	3780
1214	2013	2	20	14	4	0	3853	3891
1215	2013	2	20	15	4	0	3610	3948
1216	2013	2	20	16	4	0	4080	4396
1217	2013	2	20	17	4	0	4397	4880
1218	2013	2	20	18	4	0	4286	5091
1219	2013	2	20	19	4	0	4107	4548
1220	2013	2	20	20	4	0	3849	3750
1221	2013	2	20	21	4	0	2253	3264
1222	2013	2	20	22	4	0	1770	2191
1223	2013	2	20	23	4	0	993	1309
1224	2013	2	21	0 	5	0	783	1863
1225	2013	2	21	1 	5	0	334	442
1226	2013	2	21	2 	5	0	214	204
1227	2013	2	21	3 	5	0	212	177
1228	2013	2	21	4 	5	0	419	404
1229	2013	2	21	5 	5	0	1642	1397
1230	2013	2	21	6 	5	0	4170	3184
1231	2013	2	21	7 	5	0	5037	4199
1232	2013	2	21	8 	5	0	5274	3587
1233	2013	2	21	9 	5	0	4444	3063
1234	2013	2	21	10	5	0	3185	3285
1235	2013	2	21	11	5	0	4167	3559
1236	2013	2	21	12	5	0	3978	3747
1237	2013	2	21	13	5	0	3677	4078
1238	2013	2	21	14	5	0	3617	4040
1239	2013	2	21	15	5	0	3887	3870
1240	2013	2	21	16	5	0	3951	4409
1241	2013	2	21	17	5	0	4403	4948
1242	2013	2	21	18	5	0	4400	5038
1243	2013	2	21	19	5	0	3821	4822
1244	2013	2	21	20	5	0	3300	4301
1245	2013	2	21	21	5	0	2311	3135
1246	2013	2	21	22	5	0	1643	2305
1247	2013	2	21	23	5	0	1399	1244
1248	2013	2	22	0 	6	0	851	667
1249	2013	2	22	1 	6	0	407	358
1250	2013	2	22	2 	6	0	230	182
1251	2013	2	22	3 	6	0	246	208
1252	2013	2	22	4 	6	0	556	407
1253	2013	2	22	5 	6	0	1561	1383
1254	2013	2	22	6 	6	0	4616	3272
1255	2013	2	22	7 	6	0	5329	4065
1256	2013	2	22	8 	6	0	4852	3168
1257	2013	2	22	9 	6	0	4234	3464
1258	2013	2	22	10	6	0	4205	2855
1259	2013	2	22	11	6	0	3790	4048
1260	2013	2	22	12	6	0	3889	3646
1261	2013	2	22	13	6	0	4158	4038
1262	2013	2	22	14	6	0	4021	4100
1263	2013	2	22	15	6	0	4278	4204
1264	2013	2	22	16	6	0	4066	4348
1265	2013	2	22	17	6	0	4501	4924
1266	2013	2	22	18	6	0	4489	4809
1267	2013	2	22	19	6	0	4111	4877
1268	2013	2	22	20	6	0	3574	4014
1269	2013	2	22	21	6	0	3054	3537
1270	2013	2	22	22	6	0	2308	2617
1271	2013	2	22	23	6	0	1376	1980
1272	2013	2	23	0 	7	0	1302	1130
1273	2013	2	23	1 	7	0	925	716
1274	2013	2	23	2 	7	0	578	399
1275	2013	2	23	3 	7	0	438	293
1276	2013	2	23	4 	7	0	587	367
1277	2013	2	23	5 	7	0	1128	798
1278	2013	2	23	6 	7	0	2099	1804
1279	2013	2	23	7 	7	0	3273	2979
1280	2013	2	23	8 	7	0	3653	3998
1281	2013	2	23	9 	7	0	3606	3797
1282	2013	2	23	10	7	0	3757	3734
1283	2013	2	23	11	7	0	3715	3713
1284	2013	2	23	12	7	0	3824	4002
1285	2013	2	23	13	7	0	3756	3990
1286	2013	2	23	14	7	0	3794	3612
1287	2013	2	23	15	7	0	3765	3431
1288	2013	2	23	16	7	0	3568	3473
1289	2013	2	23	17	7	0	3816	3578
1290	2013	2	23	18	7	0	4070	3680
1291	2013	2	23	19	7	0	3709	3787
1292	2013	2	23	20	7	0	3161	3568
1293	2013	2	23	21	7	0	2494	2642
1294	2013	2	23	22	7	0	2359	2378
1295	2013	2	23	23	7	0	2096	2001
1296	2013	2	24	0 	1	0	1725	1395
1297	2013	2	24	1 	1	0	1097	798
1298	2013	2	24	2 	1	0	771	473
1299	2013	2	24	3 	1	0	565	346
1300	2013	2	24	4 	1	0	596	352
1301	2013	2	24	5 	1	0	886	524
1302	2013	2	24	6 	1	0	1224	1108
1303	2013	2	24	7 	1	0	1600	1900
1304	2013	2	24	8 	1	0	1873	2502
1305	2013	2	24	9 	1	0	2011	2822
1306	2013	2	24	10	1	0	2174	2812
1307	2013	2	24	11	1	0	2541	3295
1308	2013	2	24	12	1	0	3040	3810
1309	2013	2	24	13	1	0	3157	3657
1310	2013	2	24	14	1	0	3026	3123
1311	2013	2	24	15	1	0	3322	3098
1312	2013	2	24	16	1	0	3696	3264
1313	2013	2	24	17	1	0	4079	3182
