id	year	y	alav	roa	folga	bnp	finep	exp	ener	bndesdummyl1	roe	logporte	ti	LL	lucrativ	alavl1	roal1	folgal1	bnpl1	finepl1	expl2	folgacpl1	roel1	lucrativl1	bndesdummy
RSUL3 BZ Equity	2008	0.015122841	0.254686	-0.142884981	-2.174727728	0	0	1	0	0	0.281413287	8.029473063	0	-17.598	-0.164433481	0.218504995	0.039458077	-0.024929455	0	0	1	-14010000	0.121403731	0.038340282	0
RSUL3 BZ Equity	2009	0.023225271	0.156018	-0.053286994	0.044465118	0	0	1	0	0	3.143061261	8.063404672	0	-9.966	-0.086122417	0.254685998	-0.142884985	-2.174727678	0	0	1	-6061000	0.281413287	-0.164433479	0
RSUL3 BZ Equity	2010	0.016928556	0.144259	-0.028525445	0.005679204	0	0	1	0	0	-0.308068006	7.938529732	0	-5.264	-0.060643764	0.156018004	-0.053286992	0.044465117	0	0	1	-25679000	3.143061161	-0.086122416	0
RSUL3 BZ Equity	2011	0.01453001	0.178558	-0.014975605	0.383676542	0	0	1	0	0	-0.211202054	8.076731443	0	-2.919	-0.024462602	0.144259006	-0.028525446	0.005679204	0	0	1	-25198000	-0.308068007	-0.060643762	0
RSUL3 BZ Equity	2012	0.020187798	0.219234	-0.085377773	9.324554576	0	0	1	0	0	-0.132645642	8.15579742	0	-15.549	-0.108618811	0.178558007	-0.014975605	0.383676529	0	0	1	-35040000	-0.211202055	-0.024462603	0
RSUL3 BZ Equity	2013	0.020018756	0.274646	-0.032418697	33.39642332	0	0	1	0	0	-2.40808425	8.038910125	0	-6.009	-0.054940433	0.219234005	-0.085377775	9.324554443	0	0	1	-59177000	-0.132645637	-0.108618811	0
RSUL3 BZ Equity	2014	0.019522521	0.296085	0.038002382	5.087816193	0	0	1	0	0		8.13169243	0	7.051	0.052066488	0.274646014	-0.032418698	33.39642334	0	0	1	-74193000	-2.408084154	-0.054940432	0
RSUL3 BZ Equity	2015	0.014133719	0.353862	-0.343834117	-1.7326684	0	0	1	0	0	0.940258701	8.133692162	0	-60.292	-0.443167117	0.296085	0.038002383	5.087816238	0	0	1	-93994000		0.052066486	0
SBSP3 BZ Equity	2006							0																	
SBSP3 BZ Equity	2007		0.30462	0.056190423	0.17386169	0	0	0			0.095768219	9.74251563		1048.703	0.189730382										1
SBSP3 BZ Equity	2008		0.366669	0.046119011	0.183609161	0	0	0	0	1	0.107185441	9.776035579	0	862.946	0.144526685	0.304619998	0.056190424	0.173861697	0	0	0	-89146000	0.095768221	0.189730376	0
SBSP3 BZ Equity	2009		0.32396	0.074481933	0.152719114	0	0	0	0	0	0.117808424	9.892611773	0	1507.747	0.193070846	0.366668999	0.046119012	0.183609158	0	0	0	-230220000	0.107185438	0.14452669	0
SBSP3 BZ Equity	2010	0.000411655	0.353936	0.069824678	0.270039519	0	0	0	0	0	0.178672986	9.93346294	0	1630.447	0.190039442	0.323960006	0.074481934	0.15271911	0	0	0	-893670976	0.117808424	0.193070844	0
SBSP3 BZ Equity	2011	0.000321879	0.34092	0.048519523	0.181277726	0	0	0	0	0	0.168403293	9.965250021	0	1223.419	0.132533357	0.353935987	0.069824681	0.270039529	0	0	0	-810006976	0.178672984	0.190039441	0
SBSP3 BZ Equity	2012	0.000586722	0.335218	0.072212305	0.243538888	0	0	0	0	0	0.116009014	9.997457902	0	1911.9	0.192312393	0.340920001	0.048519522	0.181277722	0	0	0	84007000	0.168403298	0.132533357	0
SBSP3 BZ Equity	2013	0.000565593	0.334228	0.068032079	0.277521437	0	0	0	0	0	0.169844579	10.03090848	0	1923.559	0.179141842	0.335218012	0.072212309	0.243538886	0	0	0	-242835008	0.116009012	0.19231239	0
SBSP3 BZ Equity	2014	0.000954231	0.355316	0.029746991	0.133709472	0	0	0	0	0	0.148757915	10.05367632	0	902.983	0.079800067	0.334228009	0.068032078	0.277521431	0	0	0	-427591008	0.169844583	0.179141849	0
SBSP3 BZ Equity	2015	0.001255169	0.389289	0.015910201	0.053022926	0	0	0	0	0	0.06787099	10.04973019	0	536.279	0.047825619	0.355316013	0.029746991	0.133709475	0	0	0	281706016	0.14875792	0.079800069	0
snsl3 BZ Equity	2006							0																	
snsl3 BZ Equity	2007					0	0	0																	1
snsl3 BZ Equity	2008					0	0	0	0	1			0						0	0	0				0
snsl3 BZ Equity	2009					0	0	0	0	0			0						0	0	0				0
snsl3 BZ Equity	2010					0	0	0	0	0			0						0	0	0				0
snsl3 BZ Equity	2011	0.028181954	0.203275	0.094262855	0.33852426	0	0	0	0	0			0	2.3446					0	0	0				0
snsl3 BZ Equity	2012	0.047139722	0.285526	0.17863649	0.592937368	0.439767151	0	0	0	0	0.225985542	7.588251533	0	6.0208	0.155382702	0.203274995	0.094262853	0.338524252	0	0	0				1
snsl3 BZ Equity	2013		0.069034	0.080313449	0.925361297	0	0	0	0	1	0.426704465	7.665069479	0	6.3841	0.138048026	0.285526007	0.178636491	0.59293735	0.439767152	0	0	1722100	0.225985542	0.155382708	0
snsl3 BZ Equity	2014		0.046827	0.130035914	0.775794582	0	0	0	0	0	0.111851638	7.709235182	0	11.083	0.216482179	0.069034003	0.080313452	0.925361276	0	0	0	11225000	0.426704466	0.138048023	0
snsl3 BZ Equity	2015		0.141091	0.099788706	0.948788726	0	0	0	0	0	0.185024424	7.851325017	0	9.7997	0.138002757	0.046827	0.130035907	0.775794566	0	0	0	38952500	0.11185164	0.216482177	0
SUZB5 BZ Equity	2006							0																	
SUZB5 BZ Equity	2007		0.492109	0.047076544	0.753771218	0.020458348	0	0			0.110549781	9.491220175		539.353	0.174041543										0
SUZB5 BZ Equity	2008	0.000446596	0.589193	-0.034827236	0.42664202	0.186396746	0	0	0	0	0.122813126	9.532712094	1	-451.308	-0.132361274	0.492109001	0.047076546	0.753771245	0.020458348	0	0	1984244992	0.110549778	0.174041539	1
SUZB5 BZ Equity	2009	0.001158	0.377168	0.053732113	0.751756605	0	0	0	0	1	-0.120778482	9.608910524	1	946.521	0.232926945	0.589192986	-0.034827236	0.42664203	0.186396748	0	0	1769389952	0.122813128	-0.132361278	0
SUZB5 BZ Equity	2010	0.000911973	0.378375	0.040658611	0.996190639	0.054008671	0	0	0	0	0.120355604	9.596898908	1	768.997	0.194547537	0.377168	0.053732112	0.751756608	0	0	0	2050116992	-0.120778479	0.23292695	1
SUZB5 BZ Equity	2011	0.001127414	0.402649	0.001376486	0.507998023	0.006636064	0	0	0	1	0.088997371	9.654550298	1	29.891	0.006622015	0.378374994	0.040658612	0.996190667	0.05400867	0	0	1971869056	0.120355606	0.194547534	1
SUZB5 BZ Equity	2012	0.001749	0.422787	-0.007183484	0.726365161	0.011501873	0	0	0	1	0.003089972	9.685561536	1	-182.126	-0.037567337	0.402648985	0.001376486	0.507998049	0.006636064	0	0	3348580096	0.088997371	0.006622015	1
SUZB5 BZ Equity	2013	0.00085	0.474302	-0.008120233	0.724789902	0.003585096	0	0	0	1	-0.016553782	9.715359108	1	-220.459	-0.042458899	0.422787011	-0.007183484	0.726365149	0.011501873	0	0	2201306880	0.003089973	-0.037567336	1
SUZB5 BZ Equity	2014	0.001867	0.489362	-0.009299824	0.48020548	0	0	0	0	1	-0.020628246	9.755007306	1	-261.506	-0.045969984	0.474301994	-0.008120233	0.724789917	0.003585096	0	0	3831098880	-0.016553782	-0.042458899	0
SUZB5 BZ Equity	2015	0.00140023	0.520555	-0.03274432	0.266351813	0	0	1	0	0	-0.025351687	9.861211647	1	-925.354	-0.127378538	0.489362001	-0.009299824	0.480205476	0	0	0	4190323968	-0.020628246	-0.045969985	0
TERI3 BZ Equity	2006							0																	
TERI3 BZ Equity	2007					0	0	0																	0
TERI3 BZ Equity	2008		0.394854	0.008217702	-0.065116641	0	0	0	0	0			0	61					0	0	0				0
TERI3 BZ Equity	2009		0.325282	0.037158782	0.010201405	0	0	0	0	0	0.026441266	9.74264659	0	260	0.047024778	0.394854009	0.008217702	-0.065116644	0	0	0				0
TERI3 BZ Equity	2010		0.334927	0.02247191	-0.041704895	0	0	0	0	0	0.100658149	9.699924403	0	188	0.037517462	0.325282007	0.037158784	0.010201405	0	0	0	-652000000	0.026441265	0.047024779	0
TERI3 BZ Equity	2011		0.389791	0.014737292	0.048674355	0	0	0	0	0	0.054288189	9.754959588	0	138	0.024261603	0.334926993	0.02247191	-0.041704893	0	0	0	-497000000	0.100658149	0.037517462	0
TERI3 BZ Equity	2012	0.000648473	0.39803	0.000378896	0.021628021	0	0	0	0	0	0.038047974	9.837335868	0	4	0.000581734	0.389791012	0.014737292	0.048674356	0	0	0	-449000000	0.05428819	0.024261603	0
TERI3 BZ Equity	2013		0.381145	0.002971367	0.020611	0	0	0	0	0	0.000938967	9.869349081	0	33	0.004458255	0.398030013	0.000378896	0.02162802	0	0	0	49000000	0.038047973	0.000581734	0
TERI3 BZ Equity	2014	0.001865672	0.412538	-0.010811231	-0.002847398	0	0	0	0	0	0.006890791	9.921113974	0	-139	-0.016668665	0.381145	0.002971367	0.020610999	0	0	0	11000000	0.000938967	0.004458255	0
TERI3 BZ Equity	2015	0.000784775	0.424245	-0.008782242	-0.020985907	0	0	0	0	0	-0.029140461	9.905256049	0	-127	-0.01579602	0.412537992	-0.010811231	-0.002847398	0	0	0	21000000	0.006890791	-0.016668666	0
TOTS3 BZ Equity	2006							0																	
TOTS3 BZ Equity	2007		0.001281	0.08383092	0.565905027	0	0	0			0.031579007	8.544056877		37.233	0.106382736										1
TOTS3 BZ Equity	2008	0.102425729	0.402728	0.046342854	0.440344176	0	0	0	0	1	0.104031852	8.643135723	1	48.212	0.109652724	0.001281	0.083830923	0.565905035	0	0	0	129242000	0.031579006	0.106382735	0
TOTS3 BZ Equity	2009	0.119802282	0.327013	0.089105904	0.509627731	0	0	0	0	0	0.104986945	8.83171944	1	120.296	0.177227759	0.402727991	0.046342853	0.440344185	0	0	0	161663008	0.104031853	0.10965272	0
TOTS3 BZ Equity	2010	0.132737776	0.295497	0.097402354	0.534006791	0	0	0	0	0	0.221938102	8.99505531	1	137.863	0.139441619	0.327012986	0.089105904	0.509627759	0	0	0	177483008	0.104986943	0.177227765	0
TOTS3 BZ Equity	2011	0.137001626	0.249458	0.126249768	0.557752341	0.492283877	0	0	0	0	0.218284102	9.052876623	1	168.903	0.149541159	0.295497	0.097402357	0.534006774	0	0	0	281151008	0.221938103	0.139441624	1
TOTS3 BZ Equity	2012	0.12329205	0.174673	0.145815105	0.616266646	0	0	0	0	1	0.225243943	9.10692487	1	207.148	0.161940649	0.249458	0.126249775	0.557752311	0.492283881	0	0	273463008	0.2182841	0.149541155	0
TOTS3 BZ Equity	2013	0.13252438	0.222118	0.120356127	0.71142971	0	0	0	0	0	0.226850909	9.150442038	1	222.512	0.157366179	0.174673006	0.145815104	0.616266668	0	0	0	305808992	0.225243941	0.161940649	0
TOTS3 BZ Equity	2014	0.132585065	0.277696	0.12265692	0.816953798	0	0	0	0	0	0.20798663	9.207309535	1	262.96	0.1631474	0.222118005	0.120356128	0.711429715	0	0	0	410964000	0.226850912	0.157366171	0
TOTS3 BZ Equity	2015	0.139889885	0.309005	0.073449846	0.595944864	0	0	0	0	0	0.235192682	9.248573258	1	195.529	0.110315851	0.277696013	0.122656919	0.816953778	0	0	0	574094976	0.207986623	0.163147405	0
TOYB3 BZ Equity	2006							1																	
TOYB3 BZ Equity	2007		0.794363	-0.045508816	0.5691085	0	0	1			0.060563057	7.593784333		-1.639	-0.041763282										0
TOYB3 BZ Equity	2008	0.014659529	0.704489	-0.21378778	0.210937109	0	0	0	0	0	0.249201764	7.607626562	1	-8.863	-0.218753085	0.794363022	-0.045508817	0.569108486	0	0	1	-2227000	0.060563058	-0.041763283	0
TOYB3 BZ Equity	2009	0.003315384	0.253748	-0.648039975	-0.285990833	0	0	1	0	0	0.84772836	7.601777608	1	-18.416	-0.460699455	0.704488993	-0.213787779	0.210937113	0	0	1	24697000	0.24920176	-0.218753085	0
TOYB3 BZ Equity	2010		0.163168	-0.074471894	0.055821276	0	0	1	0	0	-5.291954023	7.652652395	1	-2.288	-0.050910062	0.253748	-0.648039997	-0.285990834	0	0	0	17295000	0.847728372	-0.460699469	0
TOYB3 BZ Equity	2011	2.90844E-05	0.406816	-0.120161705	0.055570636	0	0	1	0	0	-0.197411562	7.700513347	1	-6.777	-0.135059189	0.163167998	-0.074471891	0.055821277	0	0	1	5563000	-5.291954041	-0.050910063	0
TOYB3 BZ Equity	2012	0.00060083	0.566803	-0.166870711	-0.024647695	0	0	0	0	0	-0.362077256	8.013460812	1	-10.359	-0.10042851	0.406816006	-0.120161705	0.055570636	0	0	1	5089000	-0.197411567	-0.135059193	0
TOYB3 BZ Equity	2013	0.017876238	0.624028	-0.065742506	-0.015092769	0	0	0	0	0	-1.238522238	7.864700895	1	-5.691	-0.077711929	0.566802979	-0.166870713	-0.024647694	0	0	1	12509000	-0.362077266	-0.100428514	0
TOYB3 BZ Equity	2014	0.010109051	0.952861	-0.45423384	-0.33216961	0	0	0	0	0	-2.129068462	8.088167995	1	-32.599	-0.266094736	0.624028027	-0.065742508	-0.015092769	0	0	0	8554000	-1.238522291	-0.077711932	0
TOYB3 BZ Equity	2015	0.050023267	1.355695	-1.144962908	-2.840623546	0	0	0	0	0	1.49914923	8.018130217	1	-35.653	-0.341952562	0.952861011	-0.454233825	-0.332169622	0	0	0	3842000	-2.129068375	-0.266094744	0
TRPL4 BZ Equity	2006							0																	
TRPL4 BZ Equity	2007		0.102875	0.165147747	1.552828546	0	0	0			0.031438217	9.121561157		855.483	0.646621628										1
TRPL4 BZ Equity	2008	0.013019255	0.15112	0.145877057	0.422244429	0	0	0	1	1	0.216643406	9.11906246	0	827.065	0.62874882	0.102875002	0.165147752	1.55282855	0	0	0	174316000	0.031438217	0.646621644	0
TRPL4 BZ Equity	2009	0.014289822	0.164276	0.134935016	1.255735313	0	0	0	1	0	0.201561135	9.194255631	0	861.975	0.551110949	0.151120007	0.145877063	0.42224443	0	0	0	145016000	0.216643408	0.628748834	0
TRPL4 BZ Equity	2010	0.017335568	0.206053	0.117172417	1.204704514	0	0	0	1	0	0.184853735	9.332238841	0	812.171	0.377927624	0.164276004	0.134935021	1.255735278	0	0	0	-166646000	0.201561138	0.551110923	0
TRPL4 BZ Equity	2011	0.006377195	0.329556	0.108836487	0.803940124	0.046531587	0	0	1	0	0.177958011	9.353394149	0	915.26	0.405648929	0.206053004	0.11717242	1.204704523	0	0	0	899537024	0.184853733	0.377927631	1
TRPL4 BZ Equity	2012	0.010155345	0.301159	0.100764086	1.543731367	0	0	1	1	1	0.201624255	9.462518535	0	843.488	0.290777215	0.329555988	0.108836487	0.803940117	0.046531588	0	0	782696000	0.177958012	0.405648917	0
TRPL4 BZ Equity	2013	0.006579913	0.176798	0.004553179	0.87941799	0	0	1	1	0	0.166098818	9.304274619	0	31.921	0.015841703	0.301158994	0.100764088	1.543731332	0	0	0	-83247000	0.201624259	0.290777206	0
TRPL4 BZ Equity	2014	0.024891457	0.167327	0.053097615	1.678050205	1.4039E-10	0	1	1	0	0.006497984	8.991743376	0	378.215	0.385474251	0.176798001	0.004553179	0.879418015	0	0	1	1526119936	0.166098818	0.015841704	1
TRPL4 BZ Equity	2015	0.008604414	0.149436	0.068735579	1.111782944	1.36264E-10	0	0	1	1	0.072335641	9.042492032	0	504.43	0.457413392	0.167327002	0.053097613	1.67805016	1.4039E-10	0	1	830894976	0.006497984	0.385474265	1
UCAS3 BZ Equity	2006							1																	
UCAS3 BZ Equity	2007					0	0	1																	1
UCAS3 BZ Equity	2008	0.001086				0	0	1	0	1			0						0	0	1				0
UCAS3 BZ Equity	2009	0.001802	0.073196	0.21905796	0.582570312	0	0	1	0	0			0	37.122					0	0	1				0
UCAS3 BZ Equity	2010	0.003304052	0.021261	0.253002516	0.670943676	0	0	1	0	0	0.299699671	8.352101442	0	53.086	0.235981828	0.073196001	0.219057962	0.582570314	0	0	1				0
UCAS3 BZ Equity	2011	0.003071044	0.026348	0.223825624	0.596834824	0	0	1	0	0	0.33261488	8.459912425	0	57.792	0.200426572	0.021260999	0.253002524	0.670943677	0	0	1	70445000	0.299699664	0.235981822	0
UCAS3 BZ Equity	2012	0.003027866	0.020732	0.153760316	1.586354173	0	0	1	0	0	0.295250308	8.46934624	0	42.164	0.14308548	0.026348	0.223825619	0.596834838	0	0	1	101696000	0.332614869	0.200426579	0
UCAS3 BZ Equity	2013	0.003952988	0.002168	0.053366085	0.614491288	0	0	1	0	0	0.189816774	8.446290127	0	13.709	0.049058656	0.020732	0.153760314	1.586354136	0	0	1	72645000	0.295250297	0.14308548	0
UCAS3 BZ Equity	2014	0.001782028		-0.008919113	0.204601742	0	0	1	0	0	0.066774475	8.411483336	0	-2.408	-0.009336264	0.002168	0.053366084	0.614491284	0	0	1	89738000	0.189816773	0.049058657	0
UCAS3 BZ Equity	2015	0.002572361		0.048932849	0.355854908	0	0	1	0	0	-0.012483864	8.386536418	0	13.105	0.053814661		-0.008919113	0.20460175	0	0	1	67958000	0.066774473	-0.009336265	0
UGPA3 BZ Equity	2006							1																	
UGPA3 BZ Equity	2007		0.344504	0.019718459	0.161453645	0.092156012	0	1			0.143424172	9.680702378		181.893	0.037941422										1
UGPA3 BZ Equity	2008	0.00067419	0.379834	0.040370561	0.197489328	0.023106807	1	1	0	1	0.039238489	10.29931778	0	390.269	0.019590534	0.344503999	0.019718459	0.161453649	0.092156008	0	1	1375680000	0.143424168	0.037941422	1
UGPA3 BZ Equity	2009	0.000567913	0.388999	0.038069253	0.143862057	0.019912257	0	1	0	1	0.083243837	10.45129482	0	437.135	0.015463961	0.379833996	0.040370561	0.197489321	0.023106808	1	1	2686683904	0.03923849	0.019590534	1
UGPA3 BZ Equity	2010	0.000437835	0.415404	0.058915493	0.184297234	0.019771166	0	1	0	1	0.090219268	10.55747188	0	765.303	0.021201253	0.388998985	0.038069252	0.143862054	0.019912258	0	1	2388090112	0.083243839	0.015463961	1
UGPA3 BZ Equity	2011	0.000446864	0.404696	0.061760905	0.168692045	0.019597622	1	1	0	1	0.147867979	10.62820201	0	848.764	0.019979515	0.415403992	0.058915492	0.184297234	0.019771166	0	1	2703479040	0.090219267	0.021201253	1
UGPA3 BZ Equity	2012	0.000439641	0.407609	0.066881497	0.183782092	0.005506587	0	1	0	1	0.152183626	10.68718374	0	1019.913	0.020959426	0.404695988	0.061760906	0.168692052	0.019597622	1	1	3939557888	0.147867978	0.019979514	1
UGPA3 BZ Equity	2013	0.000476729	0.425534	0.074801699	0.208368133	0.008437135	1	1	0	1	0.169813479	10.73133832	0	1225.143	0.022743037	0.407608986	0.0668815	0.183782086	0.005506587	0	1	2477718016	0.152183622	0.020959426	1
UGPA3 BZ Equity	2014	0.000545586	0.429931	0.063734017	0.187481819	0	0	1	0	1	0.1871337	10.7849042	0	1241.563	0.020373449	0.42553401	0.074801698	0.208368137	0.008437135	1	1	3411788032	0.169813484	0.022743037	0
UGPA3 BZ Equity	2015	0.000546796	0.424573	0.071709553	0.21549682	0	0	1	0	0	0.160686952	10.83082146	0	1503.466	0.022195869	0.429931015	0.063734017	0.187481821	0	0	1	4139449088	0.1871337	0.020373449	0
USIM5 BZ Equity	2006							1																	
USIM5 BZ Equity	2007		0.124447	0.153240904	0.754276569	0	0	1			0.239201599	10.09395785		3171.895	0.255482381										0
USIM5 BZ Equity	2008	0.001661984	0.241698	0.127903528	0.867179442	0	0	1	0	0	0.25196949	10.14225158	0	3540.935	0.255191598	0.124447003	0.153240904	0.754276574	0	0	1	4406447104	0.239201605	0.255482376	0
USIM5 BZ Equity	2009	0.002689182	0.214194	0.047810562	0.788369878	0	0	1	0	0	0.221588692	10.19608022	0	1236.101	0.07869982	0.241697997	0.127903521	0.867179453	0	0	1	5193537024	0.251969486	0.255191594	0
USIM5 BZ Equity	2010	0.003137383	0.242793	0.049452645	0.875350488	0	0	1	0	0	0.076446321	10.03838726	0	1571.84	0.143886841	0.214194	0.047810562	0.788369894	0	0	1	7796288000	0.221588686	0.07869982	0
USIM5 BZ Equity	2011	0.00315091	0.262666	0.006986632	0.786638035	0	0	1	0	0	0.082600447	10.11268525	0	233.077	0.017981014	0.242792994	0.049452644	0.875350475	0	0	1	6203807744	0.076446317	0.143886834	0
USIM5 BZ Equity	2012	0.002692968	0.244029	-0.021558518	0.374262837	0	0	1	0	0	0.012258046	10.07561845	0	-706.555	-0.059364597	0.262665987	0.006986632	0.786638021	0	0	1	8773561344	0.082600445	0.017981013	0
USIM5 BZ Equity	2013	0.002381783	0.218157	-0.004518082	0.343662092	0	0	1	0	0	-0.038165193	10.10417565	0	-141.678	-0.011146198	0.244029	-0.021558518	0.37426284	0	0	1	8524771840	0.012258046	-0.059364598	0
USIM5 BZ Equity	2014	0.002488326	0.219269	0.004249827	0.328213622	0	0	1	0	0	-0.007522481	10.10820861	0	129.552	0.010098003	0.218156993	-0.004518082	0.343662083	0	0	1	5305058816	-0.038165193	-0.011146198	0
USIM5 BZ Equity	2015	0.002773728	0.283472	-0.116581393	-0.075714689	0	0	1	0	0	0.006905162	10.06972835	0	-3236.105	-0.275609543	0.219269007	0.004249827	0.328213632	0	0	1	4372803072	-0.007522481	0.010098003	0
VALE5 BZ Equity	2006							1																	
VALE5 BZ Equity	2007		0.247976	0.169065166	0.569070514	0.009753049	0	1			0.338166515	10.63126794		23025.947	0.538207267										0
VALE5 BZ Equity	2008	0.029022982	0.227296	0.129925011	1.029515654	0.004713619	0	1	0	0	0.389775585	10.79783833	0	24257.3672	0.386371725	0.247976005	0.169065163	0.569070518	0.009753049	0	1	12023096320	0.338166505	0.538207293	1
VALE5 BZ Equity	2009	0.04203742	0.230869	0.060025207	0.850731153	0.005029162	0	1	0	1	0.230537795	10.83685133	0	10694.6922	0.155710164	0.227295995	0.129925013	1.029515624	0.004713619	0	1	2302564096	0.389775574	0.386371732	1
VALE5 BZ Equity	2010	0.018828476	0.203997	0.140080848	0.746307667	0.033031362	0	1	0	1	0.101481365	10.6684566	0	30070.051	0.645175055	0.230868995	0.060025208	0.850731134	0.005029161	0	1	37375135744	0.230537802	0.155710161	1
VALE5 BZ Equity	2011	0.027661601	0.181671	0.15949199	0.812822232	0	0	1	0	1	0.258496193	10.92025384	0	37813.725	0.454355329	0.203997001	0.140080854	0.746307671	0.033031363	0	1	21100845056	0.101481363	0.64517504	0
VALE5 BZ Equity	2012	0.031905517	0.231738	0.037058425	0.536047654	0.027276286	0	1	0	0	0.257796326	11.0086797	0	9891.696	0.096959655	0.181670994	0.159491986	0.812822223	0	0	1	22884560896	0.258496195	0.454355329	1
VALE5 BZ Equity	2013	0.017193855	0.23632	0.000395672	0.49578472	0.000417382	0	1	0	1	0.064689899	10.96032559	0	115.489	0.001265363	0.231738001	0.037058424	0.536047637	0.027276287	0	1	19464103936	0.257796317	0.096959658	1
VALE5 BZ Equity	2014	0.019688571	0.247296	0.003084473	0.475015496	0	0	1	0	1	0.000759186	11.00642217	0	954.384	0.009403748	0.236320004	0.000395672	0.49578473	0.000417382	0	1	20371318784	0.064689897	0.001265363	0
VALE5 BZ Equity	2015	0.018748717	0.326051	-0.127947502	-0.196417265	0	0	1	0	0	0.006379503	10.94583558	0	-44212.187	-0.500848546	0.247296005	0.003084474	0.475015491	0	0	1	34587410432	0.000759186	0.009403748	0
VSPT4 BZ Equity	2006							0																	
VSPT4 BZ Equity	2007			0.01172732	0.255777464	0	0	0			0.200215193	8.851765138		23.386	0.032899614										1
VSPT4 BZ Equity	2008			0.027358359	0.260429478	0	0	0	0	1	-0.182551949	8.888934498	0	57.014	0.07362868		0.01172732	0.255777478	0	0	0	128572000	0.200215191	0.032899614	0
VSPT4 BZ Equity	2009	0.015098555	0.06322	0.001996537	0.114917596	0	0	0	0	0	-0.801974906	8.874860863	0	4.217	0.005625262		0.027358359	0.260429472	0	0	0	174674000	-0.18255195	0.073628679	0
VSPT4 BZ Equity	2010		0.014359	-0.005105326	-0.030998497	0	0	0	0	0	-0.063057944	8.831618975	0	-11.665	-0.0171896	0.063220002	0.001996537	0.114917599	0	0	0	138218000	-0.801974893	0.005625262	0
VSPT4 BZ Equity	2011	0.000861157	0.013281	-0.065573574	-0.092078446	0	0	0	0	0	-0.006816451	8.987124847	0	-175.196	-0.18046764	0.014359	-0.005105325	-0.030998496	0	0	0	73767000	-0.063057944	-0.0171896	0
VSPT4 BZ Equity	2012	0.009843916	0.011438	-0.049384099	-0.025282519	0	0	0	0	0	-0.114052099	9.004437027	0	-163.15	-0.161491642	0.013281	-0.065573573	-0.092078447	0	0	0	-18428000	-0.006816451	-0.180467635	0
VSPT4 BZ Equity	2013		0.00985	0.038608534	0.151426469	0	0	0	0	0	-0.11883128	9.046642636	0	156.449	0.140517416	0.011438	-0.049384099	-0.025282519	0	0	0	82172000	-0.114052102	-0.161491647	0
VSPT4 BZ Equity	2014			0.008663854	0.076898263	0	0	0	0	0	0.10248776	9.105940179	0	37.974	0.029754055	0.00985	0.038608532	0.151426464	0	0	0	135001008	-0.118831277	0.140517414	0
VSPT4 BZ Equity	2015		0.014921	0.005965611	0.150168553	0	0	0	0	0	0.024231294	9.176214002	0	29.154	0.019430508		0.008663854	0.076898262	0	0	0	36811000	0.102487758	0.029754056	0
VULC3 BZ Equity	2006							1																	
VULC3 BZ Equity	2007		0.385826	-0.008796089	-0.060111664	0.050415641	0	1			0.16323298	8.648013413		-12.213	-0.027466856										0
VULC3 BZ Equity	2008		0.489745	0.120027028	0.449002724	0.004499194	0	1	0	0	-0.055538376	8.997488174	0	173.19	0.17419458	0.385825992	-0.008796089	-0.060111664	0.050415643	0	1	158878000	0.163232982	-0.027466856	1
VULC3 BZ Equity	2009	0.027655734	0.45091	0.085012417	0.287366923	0	0	1	0	1	0.44440852	9.211810964	0	136.689	0.08393104	0.489744991	0.120027028	0.449002713	0.004499194	0	1	-47552000	-0.055538375	0.174194574	0
VULC3 BZ Equity	2010	0.031691134	0.463909	0.075005782	0.400676987	0	0	1	0	0	0.306421928	9.203332382	0	120.958	0.075735974	0.450910002	0.085012414	0.287366927	0	0	1	558049984	0.444408506	0.083931036	0
VULC3 BZ Equity	2011	0.028856975	0.689736	-0.204327781	0.066963357	0	1	1	0	0	0.228428658	9.290731818	0	-315.997	-0.161789801	0.463909	0.075005785	0.400676996	0	0	1	322264992	0.306421936	0.075735971	0
VULC3 BZ Equity	2012	0.020233628	0.752923	-0.223918164	-0.135806121	0	0	1	0	0	-1.483345069	9.184463437	0	-307.986	-0.201403743	0.689736009	-0.204327777	0.06696336	0	1	1	312873984	0.228428662	-0.161789805	0
VULC3 BZ Equity	2013	0.01706389	0.64743	-0.099940042	-0.051414756	0	0	1	0	0		9.171177756	0	-126.68	-0.085414244	0.752923012	-0.22391817	-0.135806128	0	0	1	180907008	-1.483345032	-0.201403737	0
VULC3 BZ Equity	2014	0.016583973	0.566175	-0.057255366	0.047873654	0	0	1	0	0	-0.949098701	9.122817574	0	-72.801	-0.054868081	0.647430003	-0.099940039	-0.051414754	0	0	1	106305000		-0.085414246	0
VULC3 BZ Equity	2015	0.01994461	0.545978	-0.040349059	-0.112065226	0	0	1	0	0	-1.193282958	9.102820145	0	-49.918	-0.039394631	0.566174984	-0.057255365	0.047873653	0	0	1	58461000	-0.949098706	-0.05486808	0
WEGE3 BZ Equity	2006							0																	
WEGE3 BZ Equity	2007		0.355313	0.117973387	0.798312779	0.010879346	0	0			0.323622885	9.478478185		574.984	0.191063432										1
WEGE3 BZ Equity	2008	0.019724387	0.374381	0.097076553	0.738741578	0.043696016	0	0	0	1	0.308573097	9.573935944	0	560.401	0.149473071	0.355313003	0.117973387	0.798312783	0.010879346	0	0	1495798016	0.323622882	0.191063434	1
